"Begin Time - hh:mm:ss.ms","Begin Time - ss.msec","Begin Time - msec","Begin Time - PAL","End Time - hh:mm:ss.ms","End Time - ss.msec","End Time - msec","End Time - PAL","Duration - hh:mm:ss.ms","Duration - ss.msec","Duration - msec","Duration - PAL","UserAwkwardness","RobotMistake","UtteranceContent","Gaze","Smile","FacialExpression","Pauses","Laughter","Nod(Yes)","HeadShake(No)","HeadMovement","HandGesture","BodyGesture","RobotInterruption","RobotNonResponding","RobotInappropriateResponse","Other","Severeness"
00:00:00.000,0.0,0,00:00:00:00,00:00:54.740,54.74,54740,00:00:54:18,00:00:54.740,54.74,54740,00:00:54:18,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:54.740,54.74,54740,00:00:54:18,00:00:58.120,58.12,58120,00:00:58:03,00:00:03.380,3.38,3380,00:00:03:09,"0","1",,,,,,,,,,,,"0","1","0",,
00:00:58.120,58.12,58120,00:00:58:03,00:01:01.830,61.83,61830,00:01:01:20,00:00:03.710,3.71,3710,00:00:03:17,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:01:01.830,61.83,61830,00:01:01:20,00:01:07.900,67.9,67900,00:01:07:22,00:00:06.070,6.07,6070,00:00:06:01,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:01:07.900,67.9,67900,00:01:07:22,00:01:38.240,98.24,98240,00:01:38:06,00:00:30.340,30.34,30340,00:00:30:08,"0","0",,,,,,,,,,,,"0","0","0",,
00:01:38.240,98.24,98240,00:01:38:06,00:01:38.390,98.39,98390,00:01:38:09,00:00:00.150,0.15,150,00:00:00:03,"0","1",,,,,,,,,,,,"1","0","0",,
00:01:38.390,98.39,98390,00:01:38:09,00:01:40.160,100.16,100160,00:01:40:04,00:00:01.770,1.77,1770,00:00:01:19,"1","1",,,,,,,,,,,,"1","0","0",,"Mild"
00:01:40.160,100.16,100160,00:01:40:04,00:01:40.700,100.7,100700,00:01:40:17,00:00:00.540,0.54,540,00:00:00:13,"1","1",,,,,,,,,,,,"1","0","0","Robot speech freezes","Mild"
00:01:40.700,100.7,100700,00:01:40:17,00:01:46.220,106.22,106220,00:01:46:05,00:00:05.520,5.52,5520,00:00:05:13,"1","1",,,,,,,,,,,,"0","0","0","Robot speech freezes","Mild"
00:01:46.220,106.22,106220,00:01:46:05,00:01:48.430,108.43,108430,00:01:48:10,00:00:02.210,2.21,2210,00:00:02:05,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:01:48.430,108.43,108430,00:01:48:10,00:01:51.530,111.53,111530,00:01:51:13,00:00:03.100,3.1,3100,00:00:03:02,"0","0",,,,,,,,,,,,"0","0","0",,
00:01:51.530,111.53,111530,00:01:51:13,00:02:19.130,139.13,139130,00:02:19:03,00:00:27.600,27.6,27600,00:00:27:15,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:02:19.130,139.13,139130,00:02:19:03,00:02:34.510,154.51,154510,00:02:34:12,00:00:15.380,15.38,15380,00:00:15:09,"0","0",,,,,,,,,,,,"0","0","0",,
00:02:34.510,154.51,154510,00:02:34:12,00:02:35.170,155.17,155170,00:02:35:04,00:00:00.660,0.66,660,00:00:00:16,"0","1",,,,,,,,,,,,"0","1","0",,
00:02:35.170,155.17,155170,00:02:35:04,00:02:40.620,160.62,160620,00:02:40:15,00:00:05.450,5.45,5450,00:00:05:11,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:02:40.620,160.62,160620,00:02:40:15,00:02:42.270,162.27,162270,00:02:42:06,00:00:01.650,1.65,1650,00:00:01:16,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:02:42.270,162.27,162270,00:02:42:06,00:02:59.200,179.2,179200,00:02:59:05,00:00:16.930,16.93,16930,00:00:16:23,"0","0",,,,,,,,,,,,"0","0","0",,
00:02:59.200,179.2,179200,00:02:59:05,00:03:06.830,186.83,186830,00:03:06:20,00:00:07.630,7.63,7630,00:00:07:15,"0","1",,,,,,,,,,,,"0","1","0",,
00:03:06.830,186.83,186830,00:03:06:20,00:03:17.180,197.18,197180,00:03:17:04,00:00:10.350,10.35,10350,00:00:10:08,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:17.180,197.18,197180,00:03:17:04,00:03:18.050,198.05,198050,00:03:18:01,00:00:00.870,0.87,870,00:00:00:21,"0","1",,,,,,,,,,,,"1","0","0",,
00:03:18.050,198.05,198050,00:03:18:01,00:03:27.420,207.42,207420,00:03:27:10,00:00:09.370,9.37,9370,00:00:09:09,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:27.420,207.42,207420,00:03:27:10,00:03:34.740,214.74,214740,00:03:34:18,00:00:07.320,7.32,7320,00:00:07:08,"0","1",,,,,,,,,,,,"0","1","0",,
00:03:34.740,214.74,214740,00:03:34:18,00:04:12.550,252.55,252550,00:04:12:13,00:00:37.810,37.81,37810,00:00:37:20,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:12.550,252.55,252550,00:04:12:13,00:04:21.720,261.72,261720,00:04:21:18,00:00:09.170,9.17,9170,00:00:09:04,"0","1",,,,,,,,,,,,"0","1","0",,
00:04:21.720,261.72,261720,00:04:21:18,00:04:23.040,263.04,263040,00:04:23:01,00:00:01.320,1.32,1320,00:00:01:08,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:23.040,263.04,263040,00:04:23:01,00:04:35.590,275.59,275590,00:04:35:14,00:00:12.550,12.55,12550,00:00:12:13,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:04:35.590,275.59,275590,00:04:35:14,00:04:36.310,276.31,276310,00:04:36:07,00:00:00.720,0.72,720,00:00:00:18,"1","1",,,,,,,,,,,,"1","0","1",,"Mild"
00:04:36.310,276.31,276310,00:04:36:07,00:04:43.200,283.2,283200,00:04:43:05,00:00:06.890,6.89,6890,00:00:06:22,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:04:43.200,283.2,283200,00:04:43:05,00:04:43.570,283.57,283570,00:04:43:14,00:00:00.370,0.37,370,00:00:00:09,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:04:43.570,283.57,283570,00:04:43:14,00:05:09.270,309.27,309270,00:05:09:06,00:00:25.700,25.7,25700,00:00:25:17,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:09.270,309.27,309270,00:05:09:06,00:05:12.820,312.82,312820,00:05:12:20,00:00:03.550,3.55,3550,00:00:03:13,"0","1",,,,,,,,,,,,"0","1","0",,
00:05:12.820,312.82,312820,00:05:12:20,00:05:16.460,316.46,316460,00:05:16:11,00:00:03.640,3.64,3640,00:00:03:16,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:05:16.460,316.46,316460,00:05:16:11,00:05:20.300,320.3,320300,00:05:20:07,00:00:03.840,3.84,3840,00:00:03:21,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:05:20.300,320.3,320300,00:05:20:07,00:05:36.910,336.91,336910,00:05:36:22,00:00:16.610,16.61,16610,00:00:16:15,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:36.910,336.91,336910,00:05:36:22,00:05:44.980,344.98,344980,00:05:44:24,00:00:08.070,8.07,8070,00:00:08:01,"0","1",,,,,,,,,,,,"0","1","0",,
00:05:44.980,344.98,344980,00:05:44:24,00:06:09.110,369.11,369110,00:06:09:02,00:00:24.130,24.13,24130,00:00:24:03,"1","1","""You seem more responsive. (Robot non-responding) Or maybe not...""",,,,,,,,,,,"0","1","0",,"Severe"
00:06:09.110,369.11,369110,00:06:09:02,00:06:10.880,370.88,370880,00:06:10:22,00:00:01.770,1.77,1770,00:00:01:19,"1","0","""You seem more responsive. (Robot non-responding) Or maybe not...""",,,,,,,,,,,"0","0","0",,"Severe"
00:06:10.880,370.88,370880,00:06:10:22,00:06:27.000,387.0,387000,00:06:27:00,00:00:16.120,16.12,16120,00:00:16:03,"0","0",,,,,,,,,,,,"0","0","0",,
