"Begin Time - hh:mm:ss.ms","Begin Time - ss.msec","Begin Time - msec","Begin Time - PAL","End Time - hh:mm:ss.ms","End Time - ss.msec","End Time - msec","End Time - PAL","Duration - hh:mm:ss.ms","Duration - ss.msec","Duration - msec","Duration - PAL","UserAwkwardness","RobotMistake","UtteranceContent","Gaze","Smile","FacialExpression","Pauses","Laughter","Nod(Yes)","HeadShake(No)","HeadMovement","HandGesture","BodyGesture","RobotInterruption","RobotNonResponding","RobotInappropriateResponse","Other","Severeness"
00:00:00.000,0.0,0,00:00:00:00,00:00:05.490,5.49,5490,00:00:05:12,00:00:05.490,5.49,5490,00:00:05:12,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:05.490,5.49,5490,00:00:05:12,00:00:07.440,7.44,7440,00:00:07:11,00:00:01.950,1.95,1950,00:00:01:23,"0","1",,,,,,,,,,,,"0","1","0",,
00:00:07.440,7.44,7440,00:00:07:11,00:00:29.370,29.37,29370,00:00:29:09,00:00:21.930,21.93,21930,00:00:21:23,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:00:29.370,29.37,29370,00:00:29:09,00:00:32.920,32.92,32920,00:00:32:23,00:00:03.550,3.55,3550,00:00:03:13,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:00:32.920,32.92,32920,00:00:32:23,00:00:40.590,40.59,40590,00:00:40:14,00:00:07.670,7.67,7670,00:00:07:16,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:40.590,40.59,40590,00:00:40:14,00:00:41.370,41.37,41370,00:00:41:09,00:00:00.780,0.78,780,00:00:00:19,"0","1",,,,,,,,,,,,"0","1","0",,
00:00:41.370,41.37,41370,00:00:41:09,00:00:47.600,47.6,47600,00:00:47:15,00:00:06.230,6.23,6230,00:00:06:05,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:00:47.600,47.6,47600,00:00:47:15,00:00:47.850,47.85,47850,00:00:47:21,00:00:00.250,0.25,250,00:00:00:06,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:00:47.850,47.85,47850,00:00:47:21,00:02:24.710,144.71,144710,00:02:24:17,00:01:36.860,96.86,96860,00:01:36:21,"0","0",,,,,,,,,,,,"0","0","0",,
00:02:24.710,144.71,144710,00:02:24:17,00:02:30.740,150.74,150740,00:02:30:18,00:00:06.030,6.03,6030,00:00:06:00,"0","1",,,,,,,,,,,,"0","1","0",,
00:02:30.740,150.74,150740,00:02:30:18,00:03:05.400,185.4,185400,00:03:05:10,00:00:34.660,34.66,34660,00:00:34:16,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:05.400,185.4,185400,00:03:05:10,00:03:06.520,186.52,186520,00:03:06:13,00:00:01.120,1.12,1120,00:00:01:03,"0","1",,,,,,,,,,,,"1","0","0","The ""Aha"" response was a little bit interruptive",
00:03:06.520,186.52,186520,00:03:06:13,00:03:11.850,191.85,191850,00:03:11:21,00:00:05.330,5.33,5330,00:00:05:08,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:11.850,191.85,191850,00:03:11:21,00:03:12.220,192.22,192220,00:03:12:05,00:00:00.370,0.37,370,00:00:00:09,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:03:12.220,192.22,192220,00:03:12:05,00:03:14.680,194.68,194680,00:03:14:17,00:00:02.460,2.46,2460,00:00:02:11,"1","1",,,,,,,,,,,,"1","0","0",,"Mild"
00:03:14.680,194.68,194680,00:03:14:17,00:03:17.070,197.07,197070,00:03:17:01,00:00:02.390,2.39,2390,00:00:02:09,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:03:17.070,197.07,197070,00:03:17:01,00:04:19.180,259.18,259180,00:04:19:04,00:01:02.110,62.11,62110,00:01:02:02,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:19.180,259.18,259180,00:04:19:04,00:04:24.590,264.59,264590,00:04:24:14,00:00:05.410,5.41,5410,00:00:05:10,"0","1",,,,,,,,,,,,"0","1","0",,
00:04:24.590,264.59,264590,00:04:24:14,00:05:05.000,305.0,305000,00:05:05:00,00:00:40.410,40.41,40410,00:00:40:10,"0","0",,,,,,,,,,,,"0","0","0",,
