"Begin Time - hh:mm:ss.ms","Begin Time - ss.msec","Begin Time - msec","Begin Time - PAL","End Time - hh:mm:ss.ms","End Time - ss.msec","End Time - msec","End Time - PAL","Duration - hh:mm:ss.ms","Duration - ss.msec","Duration - msec","Duration - PAL","UserAwkwardness","RobotMistake","UtteranceContent","Gaze","Smile","FacialExpression","Pauses","Laughter","Nod(Yes)","HeadShake(No)","HeadMovement","HandGesture","BodyGesture","RobotInterruption","RobotNonResponding","RobotInappropriateResponse","Other","Severeness"
00:00:00.000,0.0,0,00:00:00:00,00:01:04.850,64.85,64850,00:01:04:21,00:01:04.850,64.85,64850,00:01:04:21,"0","0",,,,,,,,,,,,"0","0","0",,
00:01:04.850,64.85,64850,00:01:04:21,00:01:08.340,68.34,68340,00:01:08:08,00:00:03.490,3.49,3490,00:00:03:12,"0","1",,,,,,,,,,,,"0","1","0",,
00:01:08.340,68.34,68340,00:01:08:08,00:01:13.510,73.51,73510,00:01:13:12,00:00:05.170,5.17,5170,00:00:05:04,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:01:13.510,73.51,73510,00:01:13:12,00:01:15.910,75.91,75910,00:01:15:22,00:00:02.400,2.4,2400,00:00:02:10,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:01:15.910,75.91,75910,00:01:15:22,00:01:46.400,106.4,106400,00:01:46:10,00:00:30.490,30.49,30490,00:00:30:12,"0","0",,,,,,,,,,,,"0","0","0",,
00:01:46.400,106.4,106400,00:01:46:10,00:01:52.540,112.54,112540,00:01:52:13,00:00:06.140,6.14,6140,00:00:06:03,"0","1",,,,,,,,,,,,"0","0","0","Robot speech freezes",
00:01:52.540,112.54,112540,00:01:52:13,00:03:00.270,180.27,180270,00:03:00:06,00:01:07.730,67.73,67730,00:01:07:18,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:00.270,180.27,180270,00:03:00:06,00:03:06.070,186.07,186070,00:03:06:01,00:00:05.800,5.8,5800,00:00:05:20,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:03:06.070,186.07,186070,00:03:06:01,00:03:33.590,213.59,213590,00:03:33:14,00:00:27.520,27.52,27520,00:00:27:13,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:33.590,213.59,213590,00:03:33:14,00:03:40.550,220.55,220550,00:03:40:13,00:00:06.960,6.96,6960,00:00:06:24,"0","1",,,,,,,,,,,,"0","1","0",,
00:03:40.550,220.55,220550,00:03:40:13,00:03:54.510,234.51,234510,00:03:54:12,00:00:13.960,13.96,13960,00:00:13:24,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:54.510,234.51,234510,00:03:54:12,00:03:55.190,235.19,235190,00:03:55:04,00:00:00.680,0.68,680,00:00:00:17,"0","1",,,,,,,,,,,,"1","0","0",,
00:03:55.190,235.19,235190,00:03:55:04,00:03:59.240,239.24,239240,00:03:59:06,00:00:04.050,4.05,4050,00:00:04:01,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:59.240,239.24,239240,00:03:59:06,00:03:59.880,239.88,239880,00:03:59:22,00:00:00.640,0.64,640,00:00:00:16,"0","1",,,,,,,,,,,,"1","0","0",,
00:03:59.880,239.88,239880,00:03:59:22,00:04:01.800,241.8,241800,00:04:01:20,00:00:01.920,1.92,1920,00:00:01:23,"1","1",,,,,,,,,,,,"1","0","0",,"Mild"
00:04:01.800,241.8,241800,00:04:01:20,00:04:07.920,247.92,247920,00:04:07:23,00:00:06.120,6.12,6120,00:00:06:03,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:04:07.920,247.92,247920,00:04:07:23,00:04:15.240,255.24,255240,00:04:15:06,00:00:07.320,7.32,7320,00:00:07:08,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:04:15.240,255.24,255240,00:04:15:06,00:04:17.800,257.8,257800,00:04:17:20,00:00:02.560,2.56,2560,00:00:02:14,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:04:17.800,257.8,257800,00:04:17:20,00:04:33.740,273.74,273740,00:04:33:18,00:00:15.940,15.94,15940,00:00:15:23,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:33.740,273.74,273740,00:04:33:18,00:04:34.040,274.04,274040,00:04:34:01,00:00:00.300,0.3,300,00:00:00:07,"0","1",,,,,,,,,,,,"1","0","0",,
00:04:34.040,274.04,274040,00:04:34:01,00:04:34.560,274.56,274560,00:04:34:14,00:00:00.520,0.52,520,00:00:00:13,"1","1",,,,,,,,,,,,"1","0","0",,"Mild"
00:04:34.560,274.56,274560,00:04:34:14,00:04:35.070,275.07,275070,00:04:35:01,00:00:00.510,0.51,510,00:00:00:12,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:04:35.070,275.07,275070,00:04:35:01,00:04:50.350,290.35,290350,00:04:50:08,00:00:15.280,15.28,15280,00:00:15:07,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:50.350,290.35,290350,00:04:50:08,00:04:57.120,297.12,297120,00:04:57:03,00:00:06.770,6.77,6770,00:00:06:19,"0","1",,,,,,,,,,,,"0","1","0",,
00:04:57.120,297.12,297120,00:04:57:03,00:05:18.500,318.5,318500,00:05:18:12,00:00:21.380,21.38,21380,00:00:21:09,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:18.500,318.5,318500,00:05:18:12,00:05:25.020,325.02,325020,00:05:25:00,00:00:06.520,6.52,6520,00:00:06:13,"0","1",,,,,,,,,,,,"0","1","0",,
00:05:25.020,325.02,325020,00:05:25:00,00:05:35.130,335.13,335130,00:05:35:03,00:00:10.110,10.11,10110,00:00:10:02,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:35.130,335.13,335130,00:05:35:03,00:05:36.020,336.02,336020,00:05:36:00,00:00:00.890,0.89,890,00:00:00:22,"0","1",,,,,,,,,,,,"1","0","0",,
00:05:36.020,336.02,336020,00:05:36:00,00:05:51.510,351.51,351510,00:05:51:12,00:00:15.490,15.49,15490,00:00:15:12,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:51.510,351.51,351510,00:05:51:12,00:05:57.950,357.95,357950,00:05:57:23,00:00:06.440,6.44,6440,00:00:06:11,"0","1",,,,,,,,,,,,"0","1","0",,
00:05:57.950,357.95,357950,00:05:57:23,00:06:45.160,405.16,405160,00:06:45:04,00:00:47.210,47.21,47210,00:00:47:05,"0","0",,,,,,,,,,,,"0","0","0",,
00:06:45.160,405.16,405160,00:06:45:04,00:06:52.780,412.78,412780,00:06:52:19,00:00:07.620,7.62,7620,00:00:07:15,"0","1",,,,,,,,,,,,"0","1","0",,
00:06:52.780,412.78,412780,00:06:52:19,00:07:39.000,459.0,459000,00:07:39:00,00:00:46.220,46.22,46220,00:00:46:05,"0","0",,,,,,,,,,,,"0","0","0",,
