"Begin Time - hh:mm:ss.ms","Begin Time - ss.msec","Begin Time - msec","Begin Time - PAL","End Time - hh:mm:ss.ms","End Time - ss.msec","End Time - msec","End Time - PAL","Duration - hh:mm:ss.ms","Duration - ss.msec","Duration - msec","Duration - PAL","UserAwkwardness","RobotMistake","UtteranceContent","Gaze","Smile","FacialExpression","Pauses","Laughter","Nod(Yes)","HeadShake(No)","HeadMovement","HandGesture","BodyGesture","RobotInterruption","RobotNonResponding","RobotInappropriateResponse","Other","Severeness"
00:00:00.000,0.0,0,00:00:00:00,00:00:52.430,52.43,52430,00:00:52:10,00:00:52.430,52.43,52430,00:00:52:10,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:52.430,52.43,52430,00:00:52:10,00:00:58.570,58.57,58570,00:00:58:14,00:00:06.140,6.14,6140,00:00:06:03,"0","1",,,,,,,,,,,,"0","1","0",,
00:00:58.570,58.57,58570,00:00:58:14,00:02:46.290,166.29,166290,00:02:46:07,00:01:47.720,107.72,107720,00:01:47:18,"0","0",,,,,,,,,,,,"0","0","0",,
00:02:46.290,166.29,166290,00:02:46:07,00:02:48.660,168.66,168660,00:02:48:16,00:00:02.370,2.37,2370,00:00:02:09,"1","0","The participant smiles at the ""Aha"" response",,,,,,,,,,,"0","0","0",,"Mild"
00:02:48.660,168.66,168660,00:02:48:16,00:03:07.520,187.52,187520,00:03:07:13,00:00:18.860,18.86,18860,00:00:18:21,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:07.520,187.52,187520,00:03:07:13,00:03:12.600,192.6,192600,00:03:12:15,00:00:05.080,5.08,5080,00:00:05:02,"0","1",,,,,,,,,,,,"0","1","0",,
00:03:12.600,192.6,192600,00:03:12:15,00:03:33.570,213.57,213570,00:03:33:14,00:00:20.970,20.97,20970,00:00:20:24,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:33.570,213.57,213570,00:03:33:14,00:03:34.150,214.15,214150,00:03:34:03,00:00:00.580,0.58,580,00:00:00:14,"0","1",,,,,,,,,,,,"1","0","0",,
00:03:34.150,214.15,214150,00:03:34:03,00:03:35.620,215.62,215620,00:03:35:15,00:00:01.470,1.47,1470,00:00:01:11,"1","1",,,,,,,,,,,,"1","0","0",,"Severe"
00:03:35.620,215.62,215620,00:03:35:15,00:03:43.730,223.73,223730,00:03:43:18,00:00:08.110,8.11,8110,00:00:08:02,"1","0",,,,,,,,,,,,"0","0","0",,"Severe"
00:03:43.730,223.73,223730,00:03:43:18,00:03:44.260,224.26,224260,00:03:44:06,00:00:00.530,0.53,530,00:00:00:13,"1","1",,,,,,,,,,,,"1","0","0",,"Severe"
00:03:44.260,224.26,224260,00:03:44:06,00:03:45.770,225.77,225770,00:03:45:19,00:00:01.510,1.51,1510,00:00:01:12,"1","0",,,,,,,,,,,,"0","0","0",,"Severe"
00:03:45.770,225.77,225770,00:03:45:19,00:03:48.460,228.46,228460,00:03:48:11,00:00:02.690,2.69,2690,00:00:02:17,"1","0","(Participamt) ""You keep interrupting me, mr robot""",,,,,,,,,,,"0","0","0",,"Severe"
00:03:48.460,228.46,228460,00:03:48:11,00:03:51.480,231.48,231480,00:03:51:12,00:00:03.020,3.02,3020,00:00:03:00,"1","0",,,,,,,,,,,,"0","0","0",,"Severe"
00:03:51.480,231.48,231480,00:03:51:12,00:03:56.620,236.62,236620,00:03:56:15,00:00:05.140,5.14,5140,00:00:05:03,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:56.620,236.62,236620,00:03:56:15,00:04:02.270,242.27,242270,00:04:02:06,00:00:05.650,5.65,5650,00:00:05:16,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:04:02.270,242.27,242270,00:04:02:06,00:04:06.080,246.08,246080,00:04:06:02,00:00:03.810,3.81,3810,00:00:03:20,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:04:06.080,246.08,246080,00:04:06:02,00:04:40.090,280.09,280090,00:04:40:02,00:00:34.010,34.01,34010,00:00:34:00,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:40.090,280.09,280090,00:04:40:02,00:04:45.300,285.3,285300,00:04:45:07,00:00:05.210,5.21,5210,00:00:05:05,"0","1",,,,,,,,,,,,"0","1","0",,
00:04:45.300,285.3,285300,00:04:45:07,00:05:10.130,310.13,310130,00:05:10:03,00:00:24.830,24.83,24830,00:00:24:20,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:10.130,310.13,310130,00:05:10:03,00:05:15.370,315.37,315370,00:05:15:09,00:00:05.240,5.24,5240,00:00:05:06,"0","1",,,,,,,,,,,,"0","1","0",,
00:05:15.370,315.37,315370,00:05:15:09,00:05:25.450,325.45,325450,00:05:25:11,00:00:10.080,10.08,10080,00:00:10:02,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:25.450,325.45,325450,00:05:25:11,00:05:26.090,326.09,326090,00:05:26:02,00:00:00.640,0.64,640,00:00:00:16,"0","1",,,,,,,,,,,,"1","0","0",,
00:05:26.090,326.09,326090,00:05:26:02,00:05:46.210,346.21,346210,00:05:46:05,00:00:20.120,20.12,20120,00:00:20:03,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:46.210,346.21,346210,00:05:46:05,00:05:53.510,353.51,353510,00:05:53:12,00:00:07.300,7.3,7300,00:00:07:07,"0","1",,,,,,,,,,,,"0","1","0",,
00:05:53.510,353.51,353510,00:05:53:12,00:06:37.380,397.38,397380,00:06:37:09,00:00:43.870,43.87,43870,00:00:43:21,"0","0",,,,,,,,,,,,"0","0","0",,
00:06:37.380,397.38,397380,00:06:37:09,00:06:43.710,403.71,403710,00:06:43:17,00:00:06.330,6.33,6330,00:00:06:08,"0","1",,,,,,,,,,,,"0","1","0",,
00:06:43.710,403.71,403710,00:06:43:17,00:07:24.000,444.0,444000,00:07:24:00,00:00:40.290,40.29,40290,00:00:40:07,"0","0",,,,,,,,,,,,"0","0","0",,
