"Begin Time - hh:mm:ss.ms","Begin Time - ss.msec","Begin Time - msec","Begin Time - PAL","End Time - hh:mm:ss.ms","End Time - ss.msec","End Time - msec","End Time - PAL","Duration - hh:mm:ss.ms","Duration - ss.msec","Duration - msec","Duration - PAL","UserAwkwardness","RobotMistake","UtteranceContent","Gaze","Smile","FacialExpression","Pauses","Laughter","Nod(Yes)","HeadShake(No)","HeadMovement","HandGesture","BodyGesture","RobotInterruption","RobotNonResponding","RobotInappropriateResponse","Other","Severeness"
00:00:00.000,0.0,0,00:00:00:00,00:01:10.100,70.1,70100,00:01:10:02,00:01:10.100,70.1,70100,00:01:10:02,"0","0",,,,,,,,,,,,"0","0","0",,
00:01:10.100,70.1,70100,00:01:10:02,00:01:17.680,77.68,77680,00:01:17:17,00:00:07.580,7.58,7580,00:00:07:14,"0","1",,,,,,,,,,,,"0","1","0",,
00:01:17.680,77.68,77680,00:01:17:17,00:01:53.500,113.5,113500,00:01:53:12,00:00:35.820,35.82,35820,00:00:35:20,"0","0",,,,,,,,,,,,"0","0","0",,
00:01:53.500,113.5,113500,00:01:53:12,00:01:58.170,118.17,118170,00:01:58:04,00:00:04.670,4.67,4670,00:00:04:16,"0","1",,,,,,,,,,,,"0","0","0","Robot speech freezes",
00:01:58.170,118.17,118170,00:01:58:04,00:02:41.560,161.56,161560,00:02:41:14,00:00:43.390,43.39,43390,00:00:43:09,"0","0",,,,,,,,,,,,"0","0","0",,
00:02:41.560,161.56,161560,00:02:41:14,00:02:49.720,169.72,169720,00:02:49:18,00:00:08.160,8.16,8160,00:00:08:04,"0","1",,,,,,,,,,,,"0","1","0",,
00:02:49.720,169.72,169720,00:02:49:18,00:03:01.740,181.74,181740,00:03:01:18,00:00:12.020,12.02,12020,00:00:12:00,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:03:01.740,181.74,181740,00:03:01:18,00:03:08.150,188.15,188150,00:03:08:03,00:00:06.410,6.41,6410,00:00:06:10,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:03:08.150,188.15,188150,00:03:08:03,00:04:22.560,262.56,262560,00:04:22:14,00:01:14.410,74.41,74410,00:01:14:10,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:22.560,262.56,262560,00:04:22:14,00:04:29.450,269.45,269450,00:04:29:11,00:00:06.890,6.89,6890,00:00:06:22,"0","1",,,,,,,,,,,,"0","1","0",,
00:04:29.450,269.45,269450,00:04:29:11,00:04:46.420,286.42,286420,00:04:46:10,00:00:16.970,16.97,16970,00:00:16:24,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:46.420,286.42,286420,00:04:46:10,00:04:47.480,287.48,287480,00:04:47:12,00:00:01.060,1.06,1060,00:00:01:01,"0","1",,,,,,,,,,,,"0","1","0",,
00:04:47.480,287.48,287480,00:04:47:12,00:04:59.020,299.02,299020,00:04:59:00,00:00:11.540,11.54,11540,00:00:11:13,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:04:59.020,299.02,299020,00:04:59:00,00:05:01.130,301.13,301130,00:05:01:03,00:00:02.110,2.11,2110,00:00:02:02,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:05:01.130,301.13,301130,00:05:01:03,00:05:09.180,309.18,309180,00:05:09:04,00:00:08.050,8.05,8050,00:00:08:01,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:09.180,309.18,309180,00:05:09:04,00:05:09.620,309.62,309620,00:05:09:15,00:00:00.440,0.44,440,00:00:00:11,"0","1",,,,,,,,,,,,"1","0","0",,
00:05:09.620,309.62,309620,00:05:09:15,00:05:09.760,309.76,309760,00:05:09:19,00:00:00.140,0.14,140,00:00:00:03,"1","1",,,,,,,,,,,,"1","0","0",,"Mild"
00:05:09.760,309.76,309760,00:05:09:19,00:05:10.670,310.67,310670,00:05:10:16,00:00:00.910,0.91,910,00:00:00:22,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:05:10.670,310.67,310670,00:05:10:16,00:06:12.880,372.88,372880,00:06:12:22,00:01:02.210,62.21,62210,00:01:02:05,"0","0",,,,,,,,,,,,"0","0","0",,
00:06:12.880,372.88,372880,00:06:12:22,00:06:20.820,380.82,380820,00:06:20:20,00:00:07.940,7.94,7940,00:00:07:23,"0","1",,,,,,,,,,,,"0","1","0",,
00:06:20.820,380.82,380820,00:06:20:20,00:07:11.250,431.25,431250,00:07:11:06,00:00:50.430,50.43,50430,00:00:50:10,"0","0",,,,,,,,,,,,"0","0","0",,
00:07:11.250,431.25,431250,00:07:11:06,00:07:11.880,431.88,431880,00:07:11:22,00:00:00.630,0.63,630,00:00:00:15,"0","1",,,,,,,,,,,,"1","0","0",,
00:07:11.880,431.88,431880,00:07:11:22,00:07:48.980,468.98,468980,00:07:48:24,00:00:37.100,37.1,37100,00:00:37:02,"0","0",,,,,,,,,,,,"0","0","0",,
00:07:48.980,468.98,468980,00:07:48:24,00:07:56.240,476.24,476240,00:07:56:06,00:00:07.260,7.26,7260,00:00:07:06,"0","1",,,,,,,,,,,,"0","1","0",,
00:07:56.240,476.24,476240,00:07:56:06,00:08:12.270,492.27,492270,00:08:12:06,00:00:16.030,16.03,16030,00:00:16:00,"0","0",,,,,,,,,,,,"0","0","0",,
00:08:12.270,492.27,492270,00:08:12:06,00:08:14.370,494.37,494370,00:08:14:09,00:00:02.100,2.1,2100,00:00:02:02,"0","1",,,,,,,,,,,,"1","0","0",,
