"Begin Time - hh:mm:ss.ms","Begin Time - ss.msec","Begin Time - msec","Begin Time - PAL","End Time - hh:mm:ss.ms","End Time - ss.msec","End Time - msec","End Time - PAL","Duration - hh:mm:ss.ms","Duration - ss.msec","Duration - msec","Duration - PAL","UserAwkwardness","RobotMistake","UtteranceContent","Gaze","Smile","FacialExpression","Pauses","Laughter","Nod(Yes)","HeadShake(No)","HeadMovement","HandGesture","BodyGesture","RobotInterruption","RobotNonResponding","RobotInappropriateResponse","Other","Severeness"
00:00:00.000,0.0,0,00:00:00:00,00:00:57.230,57.23,57230,00:00:57:05,00:00:57.230,57.23,57230,00:00:57:05,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:57.230,57.23,57230,00:00:57:05,00:01:06.170,66.17,66170,00:01:06:04,00:00:08.940,8.94,8940,00:00:08:23,"0","1",,,,,,,,,,,,"0","1","0",,
00:01:06.170,66.17,66170,00:01:06:04,00:01:39.790,99.79,99790,00:01:39:19,00:00:33.620,33.62,33620,00:00:33:15,"0","0",,,,,,,,,,,,"0","0","0",,
00:01:39.790,99.79,99790,00:01:39:19,00:01:45.210,105.21,105210,00:01:45:05,00:00:05.420,5.42,5420,00:00:05:10,"0","1",,,,,,,,,,,,"0","0","0","Robot speech freezes",
00:01:45.210,105.21,105210,00:01:45:05,00:03:28.510,208.51,208510,00:03:28:12,00:01:43.300,103.3,103300,00:01:43:07,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:28.510,208.51,208510,00:03:28:12,00:03:35.670,215.67,215670,00:03:35:16,00:00:07.160,7.16,7160,00:00:07:04,"0","1",,,,,,,,,,,,"0","1","0",,
00:03:35.670,215.67,215670,00:03:35:16,00:03:49.330,229.33,229330,00:03:49:08,00:00:13.660,13.66,13660,00:00:13:16,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:49.330,229.33,229330,00:03:49:08,00:03:50.100,230.1,230100,00:03:50:02,00:00:00.770,0.77,770,00:00:00:19,"0","1",,,,,,,,,,,,"1","0","0",,
00:03:50.100,230.1,230100,00:03:50:02,00:04:04.060,244.06,244060,00:04:04:01,00:00:13.960,13.96,13960,00:00:13:24,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:04.060,244.06,244060,00:04:04:01,00:04:10.540,250.54,250540,00:04:10:13,00:00:06.480,6.48,6480,00:00:06:12,"0","1",,,,,,,,,,,,"0","1","0",,
00:04:10.540,250.54,250540,00:04:10:13,00:04:25.540,265.54,265540,00:04:25:13,00:00:15.000,15.0,15000,00:00:15:00,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:25.540,265.54,265540,00:04:25:13,00:04:32.710,272.71,272710,00:04:32:17,00:00:07.170,7.17,7170,00:00:07:04,"0","1",,,,,,,,,,,,"0","1","0",,
00:04:32.710,272.71,272710,00:04:32:17,00:04:51.490,291.49,291490,00:04:51:12,00:00:18.780,18.78,18780,00:00:18:19,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:51.490,291.49,291490,00:04:51:12,00:04:52.100,292.1,292100,00:04:52:02,00:00:00.610,0.61,610,00:00:00:15,"0","1",,,,,,,,,,,,"1","0","0",,
00:04:52.100,292.1,292100,00:04:52:02,00:05:06.720,306.72,306720,00:05:06:18,00:00:14.620,14.62,14620,00:00:14:15,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:06.720,306.72,306720,00:05:06:18,00:05:08.390,308.39,308390,00:05:08:09,00:00:01.670,1.67,1670,00:00:01:16,"0","1",,,,,,,,,,,,"0","1","0",,
00:05:08.390,308.39,308390,00:05:08:09,00:05:14.820,314.82,314820,00:05:14:20,00:00:06.430,6.43,6430,00:00:06:10,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:05:14.820,314.82,314820,00:05:14:20,00:05:14.900,314.9,314900,00:05:14:22,00:00:00.080,0.08,80,00:00:00:02,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:05:14.900,314.9,314900,00:05:14:22,00:05:46.380,346.38,346380,00:05:46:09,00:00:31.480,31.48,31480,00:00:31:12,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:46.380,346.38,346380,00:05:46:09,00:05:53.270,353.27,353270,00:05:53:06,00:00:06.890,6.89,6890,00:00:06:22,"0","1",,,,,,,,,,,,"0","1","0",,
00:05:53.270,353.27,353270,00:05:53:06,00:06:13.240,373.24,373240,00:06:13:06,00:00:19.970,19.97,19970,00:00:19:24,"0","0",,,,,,,,,,,,"0","0","0",,
00:06:13.240,373.24,373240,00:06:13:06,00:06:19.680,379.68,379680,00:06:19:17,00:00:06.440,6.44,6440,00:00:06:11,"0","1",,,,,,,,,,,,"0","1","0",,
00:06:19.680,379.68,379680,00:06:19:17,00:06:45.200,405.2,405200,00:06:45:05,00:00:25.520,25.52,25520,00:00:25:13,"0","0",,,,,,,,,,,,"0","0","0",,
00:06:45.200,405.2,405200,00:06:45:05,00:06:52.120,412.12,412120,00:06:52:03,00:00:06.920,6.92,6920,00:00:06:23,"0","1",,,,,,,,,,,,"0","1","0",,
00:06:52.120,412.12,412120,00:06:52:03,00:07:38.000,458.0,458000,00:07:38:00,00:00:45.880,45.88,45880,00:00:45:22,"0","0",,,,,,,,,,,,"0","0","0",,
