"Begin Time - hh:mm:ss.ms","Begin Time - ss.msec","Begin Time - msec","Begin Time - PAL","End Time - hh:mm:ss.ms","End Time - ss.msec","End Time - msec","End Time - PAL","Duration - hh:mm:ss.ms","Duration - ss.msec","Duration - msec","Duration - PAL","UserAwkwardness","RobotMistake","UtteranceContent","Gaze","Smile","FacialExpression","Pauses","Laughter","Nod(Yes)","HeadShake(No)","HeadMovement","HandGesture","BodyGesture","RobotInterruption","RobotNonResponding","RobotInappropriateResponse","Other","Severeness"
00:00:00.000,0.0,0,00:00:00:00,00:00:47.710,47.71,47710,00:00:47:17,00:00:47.710,47.71,47710,00:00:47:17,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:47.710,47.71,47710,00:00:47:17,00:00:48.230,48.23,48230,00:00:48:05,00:00:00.520,0.52,520,00:00:00:13,"0","1",,,,,,,,,,,,"1","0","0",,
00:00:48.230,48.23,48230,00:00:48:05,00:00:48.570,48.57,48570,00:00:48:14,00:00:00.340,0.34,340,00:00:00:08,"1","1",,,,,,,,,,,,"1","0","0",,"Mild"
00:00:48.570,48.57,48570,00:00:48:14,00:00:48.720,48.72,48720,00:00:48:18,00:00:00.150,0.15,150,00:00:00:03,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:00:48.720,48.72,48720,00:00:48:18,00:01:01.130,61.13,61130,00:01:01:03,00:00:12.410,12.41,12410,00:00:12:10,"1","1",,,,,,,,,,,,"0","1","0","There is a perid of silence after an interupting backchannelling response","Mild"
00:01:01.130,61.13,61130,00:01:01:03,00:01:01.590,61.59,61590,00:01:01:14,00:00:00.460,0.46,460,00:00:00:11,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:01:01.590,61.59,61590,00:01:01:14,00:03:37.430,217.43,217430,00:03:37:10,00:02:35.840,155.84,155840,00:02:35:21,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:37.430,217.43,217430,00:03:37:10,00:03:42.440,222.44,222440,00:03:42:11,00:00:05.010,5.01,5010,00:00:05:00,"0","1",,,,,,,,,,,,"0","1","0",,
00:03:42.440,222.44,222440,00:03:42:11,00:05:27.030,327.03,327030,00:05:27:00,00:01:44.590,104.59,104590,00:01:44:14,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:27.030,327.03,327030,00:05:27:00,00:05:32.680,332.68,332680,00:05:32:17,00:00:05.650,5.65,5650,00:00:05:16,"0","1",,,,,,,,,,,,"0","1","0",,
00:05:32.680,332.68,332680,00:05:32:17,00:06:27.430,387.43,387430,00:06:27:10,00:00:54.750,54.75,54750,00:00:54:18,"0","0",,,,,,,,,,,,"0","0","0",,
00:06:27.430,387.43,387430,00:06:27:10,00:06:28.450,388.45,388450,00:06:28:11,00:00:01.020,1.02,1020,00:00:01:00,"0","1",,,,,,,,,,,,"1","0","0","The backchannelling response was a little bit interruptive",
00:06:28.450,388.45,388450,00:06:28:11,00:06:38.900,398.9,398900,00:06:38:22,00:00:10.450,10.45,10450,00:00:10:11,"0","0",,,,,,,,,,,,"0","0","0",,
00:06:38.900,398.9,398900,00:06:38:22,00:06:50.130,410.13,410130,00:06:50:03,00:00:11.230,11.23,11230,00:00:11:05,"0","1",,,,,,,,,,,,"0","1","0",,
00:06:50.130,410.13,410130,00:06:50:03,00:08:46.000,526.0,526000,00:08:46:00,00:01:55.870,115.87,115870,00:01:55:21,"0","0",,,,,,,,,,,,"0","0","0",,
