"Begin Time - hh:mm:ss.ms","Begin Time - ss.msec","Begin Time - msec","Begin Time - PAL","End Time - hh:mm:ss.ms","End Time - ss.msec","End Time - msec","End Time - PAL","Duration - hh:mm:ss.ms","Duration - ss.msec","Duration - msec","Duration - PAL","UserAwkwardness","RobotMistake","UtteranceContent","Gaze","Smile","FacialExpression","Pauses","Laughter","Nod(Yes)","HeadShake(No)","HeadMovement","HandGesture","BodyGesture","RobotInterruption","RobotNonResponding","RobotInappropriateResponse","Other","Severeness"
00:00:00.000,0.0,0,00:00:00:00,00:00:47.650,47.65,47650,00:00:47:16,00:00:47.650,47.65,47650,00:00:47:16,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:47.650,47.65,47650,00:00:47:16,00:00:50.550,50.55,50550,00:00:50:13,00:00:02.900,2.9,2900,00:00:02:22,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:00:50.550,50.55,50550,00:00:50:13,00:00:56.390,56.39,56390,00:00:56:09,00:00:05.840,5.84,5840,00:00:05:21,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:00:56.390,56.39,56390,00:00:56:09,00:00:57.690,57.69,57690,00:00:57:17,00:00:01.300,1.3,1300,00:00:01:07,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:00:57.690,57.69,57690,00:00:57:17,00:03:46.320,226.32,226320,00:03:46:08,00:02:48.630,168.63,168630,00:02:48:15,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:46.320,226.32,226320,00:03:46:08,00:03:52.180,232.18,232180,00:03:52:04,00:00:05.860,5.86,5860,00:00:05:21,"0","1",,,,,,,,,,,,"0","1","0",,
00:03:52.180,232.18,232180,00:03:52:04,00:04:36.690,276.69,276690,00:04:36:17,00:00:44.510,44.51,44510,00:00:44:12,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:36.690,276.69,276690,00:04:36:17,00:04:37.450,277.45,277450,00:04:37:11,00:00:00.760,0.76,760,00:00:00:19,"0","1",,,,,,,,,,,,"1","0","0",,
00:04:37.450,277.45,277450,00:04:37:11,00:04:37.770,277.77,277770,00:04:37:19,00:00:00.320,0.32,320,00:00:00:08,"1","1",,,,,,,,,,,,"1","0","0",,"Mild"
00:04:37.770,277.77,277770,00:04:37:19,00:04:41.920,281.92,281920,00:04:41:23,00:00:04.150,4.15,4150,00:00:04:03,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:04:41.920,281.92,281920,00:04:41:23,00:05:16.000,316.0,316000,00:05:16:00,00:00:34.080,34.08,34080,00:00:34:02,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:16.000,316.0,316000,00:05:16:00,00:05:22.010,322.01,322010,00:05:22:00,00:00:06.010,6.01,6010,00:00:06:00,"0","1",,,,,,,,,,,,"0","1","0",,
00:05:22.010,322.01,322010,00:05:22:00,00:06:17.010,377.01,377010,00:06:17:00,00:00:55.000,55.0,55000,00:00:55:00,"0","0",,,,,,,,,,,,"0","0","0",,
00:06:17.010,377.01,377010,00:06:17:00,00:06:17.910,377.91,377910,00:06:17:22,00:00:00.900,0.9,900,00:00:00:22,"0","1",,,,,,,,,,,,"1","0","0","The ""I see"" response was a little bit interruptive",
00:06:17.910,377.91,377910,00:06:17:22,00:06:41.930,401.93,401930,00:06:41:23,00:00:24.020,24.02,24020,00:00:24:00,"0","0",,,,,,,,,,,,"0","0","0",,
00:06:41.930,401.93,401930,00:06:41:23,00:06:49.490,409.49,409490,00:06:49:12,00:00:07.560,7.56,7560,00:00:07:14,"0","1",,,,,,,,,,,,"0","1","0",,
00:06:49.490,409.49,409490,00:06:49:12,00:08:40.000,520.0,520000,00:08:40:00,00:01:50.510,110.51,110510,00:01:50:12,"0","0",,,,,,,,,,,,"0","0","0",,
