"Begin Time - hh:mm:ss.ms","Begin Time - ss.msec","Begin Time - msec","Begin Time - PAL","End Time - hh:mm:ss.ms","End Time - ss.msec","End Time - msec","End Time - PAL","Duration - hh:mm:ss.ms","Duration - ss.msec","Duration - msec","Duration - PAL","UserAwkwardness","RobotMistake","UtteranceContent","Gaze","Smile","FacialExpression","Pauses","Laughter","Nod(Yes)","HeadShake(No)","HeadMovement","HandGesture","BodyGesture","RobotInterruption","RobotNonResponding","RobotInappropriateResponse","Other","Severeness"
00:00:00.000,0.0,0,00:00:00:00,00:00:02.390,2.39,2390,00:00:02:09,00:00:02.390,2.39,2390,00:00:02:09,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:02.390,2.39,2390,00:00:02:09,00:00:04.650,4.65,4650,00:00:04:16,00:00:02.260,2.26,2260,00:00:02:06,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:00:04.650,4.65,4650,00:00:04:16,00:00:59.430,59.43,59430,00:00:59:10,00:00:54.780,54.78,54780,00:00:54:19,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:59.430,59.43,59430,00:00:59:10,00:01:02.290,62.29,62290,00:01:02:07,00:00:02.860,2.86,2860,00:00:02:21,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:01:02.290,62.29,62290,00:01:02:07,00:01:33.020,93.02,93020,00:01:33:00,00:00:30.730,30.73,30730,00:00:30:18,"0","0",,,,,,,,,,,,"0","0","0",,
00:01:33.020,93.02,93020,00:01:33:00,00:01:38.130,98.13,98130,00:01:38:03,00:00:05.110,5.11,5110,00:00:05:02,"0","1",,,,,,,,,,,,"0","0","0","The robot speech freezes",
00:01:38.130,98.13,98130,00:01:38:03,00:01:38.260,98.26,98260,00:01:38:06,00:00:00.130,0.13,130,00:00:00:03,"1","1",,,,,,,,,,,,"0","0","0","The robot speech freezes","Mild"
00:01:38.260,98.26,98260,00:01:38:06,00:01:42.440,102.44,102440,00:01:42:11,00:00:04.180,4.18,4180,00:00:04:04,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:01:42.440,102.44,102440,00:01:42:11,00:03:34.190,214.19,214190,00:03:34:04,00:01:51.750,111.75,111750,00:01:51:18,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:34.190,214.19,214190,00:03:34:04,00:03:35.320,215.32,215320,00:03:35:08,00:00:01.130,1.13,1130,00:00:01:03,"0","1",,,,,,,,,,,,"1","0","0",,
00:03:35.320,215.32,215320,00:03:35:08,00:03:38.090,218.09,218090,00:03:38:02,00:00:02.770,2.77,2770,00:00:02:19,"1","1",,,,,,,,,,,,"1","0","0",,"Mild"
00:03:38.090,218.09,218090,00:03:38:02,00:03:41.410,221.41,221410,00:03:41:10,00:00:03.320,3.32,3320,00:00:03:08,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:03:41.410,221.41,221410,00:03:41:10,00:04:15.080,255.08,255080,00:04:15:02,00:00:33.670,33.67,33670,00:00:33:16,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:15.080,255.08,255080,00:04:15:02,00:04:15.530,255.53,255530,00:04:15:13,00:00:00.450,0.45,450,00:00:00:11,"0","1",,,,,,,,,,,,"1","0","0",,
00:04:15.530,255.53,255530,00:04:15:13,00:04:15.740,255.74,255740,00:04:15:18,00:00:00.210,0.21,210,00:00:00:05,"1","1",,,,,,,,,,,,"1","0","0",,"Mild"
00:04:15.740,255.74,255740,00:04:15:18,00:04:18.830,258.83,258830,00:04:18:20,00:00:03.090,3.09,3090,00:00:03:02,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:04:18.830,258.83,258830,00:04:18:20,00:06:23.820,383.82,383820,00:06:23:20,00:02:04.990,124.99,124990,00:02:04:24,"0","0",,,,,,,,,,,,"0","0","0",,
00:06:23.820,383.82,383820,00:06:23:20,00:06:31.160,391.16,391160,00:06:31:04,00:00:07.340,7.34,7340,00:00:07:08,"0","1",,,,,,,,,,,,"0","1","0",,
00:06:31.160,391.16,391160,00:06:31:04,00:08:35.000,515.0,515000,00:08:35:00,00:02:03.840,123.84,123840,00:02:03:21,"0","0",,,,,,,,,,,,"0","0","0",,
