"Begin Time - hh:mm:ss.ms","Begin Time - ss.msec","Begin Time - msec","Begin Time - PAL","End Time - hh:mm:ss.ms","End Time - ss.msec","End Time - msec","End Time - PAL","Duration - hh:mm:ss.ms","Duration - ss.msec","Duration - msec","Duration - PAL","UserAwkwardness","RobotMistake","UtteranceContent","Gaze","Smile","FacialExpression","Pauses","Laughter","Nod(Yes)","HeadShake(No)","HeadMovement","HandGesture","BodyGesture","RobotInterruption","RobotNonResponding","RobotInappropriateResponse","Other","Severeness"
00:00:00.000,0.0,0,00:00:00:00,00:00:07.520,7.52,7520,00:00:07:13,00:00:07.520,7.52,7520,00:00:07:13,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:07.520,7.52,7520,00:00:07:13,00:00:13.090,13.09,13090,00:00:13:02,00:00:05.570,5.57,5570,00:00:05:14,"0","1",,,,,,,,,,,,"0","1","0",,
00:00:13.090,13.09,13090,00:00:13:02,00:00:25.570,25.57,25570,00:00:25:14,00:00:12.480,12.48,12480,00:00:12:12,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:25.570,25.57,25570,00:00:25:14,00:00:33.120,33.12,33120,00:00:33:03,00:00:07.550,7.55,7550,00:00:07:13,"0","1",,,,,,,,,,,,"0","1","0",,
00:00:33.120,33.12,33120,00:00:33:03,00:00:54.950,54.95,54950,00:00:54:23,00:00:21.830,21.83,21830,00:00:21:20,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:00:54.950,54.95,54950,00:00:54:23,00:00:55.770,55.77,55770,00:00:55:19,00:00:00.820,0.82,820,00:00:00:20,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:00:55.770,55.77,55770,00:00:55:19,00:02:06.980,126.98,126980,00:02:06:24,00:01:11.210,71.21,71210,00:01:11:05,"0","0",,,,,,,,,,,,"0","0","0",,
00:02:06.980,126.98,126980,00:02:06:24,00:02:12.740,132.74,132740,00:02:12:18,00:00:05.760,5.76,5760,00:00:05:19,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:02:12.740,132.74,132740,00:02:12:18,00:02:29.900,149.9,149900,00:02:29:22,00:00:17.160,17.16,17160,00:00:17:04,"0","0",,,,,,,,,,,,"0","0","0",,
00:02:29.900,149.9,149900,00:02:29:22,00:02:35.470,155.47,155470,00:02:35:11,00:00:05.570,5.57,5570,00:00:05:14,"0","1",,,,,,,,,,,,"0","1","0",,
00:02:35.470,155.47,155470,00:02:35:11,00:02:46.180,166.18,166180,00:02:46:04,00:00:10.710,10.71,10710,00:00:10:17,"0","0",,,,,,,,,,,,"0","0","0",,
00:02:46.180,166.18,166180,00:02:46:04,00:02:50.420,170.42,170420,00:02:50:10,00:00:04.240,4.24,4240,00:00:04:06,"1","1",,,,,,,,,,,,"0","0","0","The backchannell'gn response ""Aha"" is delivered after a period of silence, and it makes the participant laugh","Mild"
00:02:50.420,170.42,170420,00:02:50:10,00:03:09.680,189.68,189680,00:03:09:17,00:00:19.260,19.26,19260,00:00:19:06,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:09.680,189.68,189680,00:03:09:17,00:03:15.680,195.68,195680,00:03:15:17,00:00:06.000,6.0,6000,00:00:06:00,"0","1",,,,,,,,,,,,"0","1","0",,
00:03:15.680,195.68,195680,00:03:15:17,00:04:01.370,241.37,241370,00:04:01:09,00:00:45.690,45.69,45690,00:00:45:17,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:01.370,241.37,241370,00:04:01:09,00:04:05.420,245.42,245420,00:04:05:10,00:00:04.050,4.05,4050,00:00:04:01,"0","1",,,,,,,,,,,,"0","1","0",,
00:04:05.420,245.42,245420,00:04:05:10,00:05:14.570,314.57,314570,00:05:14:14,00:01:09.150,69.15,69150,00:01:09:03,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:14.570,314.57,314570,00:05:14:14,00:05:22.620,322.62,322620,00:05:22:15,00:00:08.050,8.05,8050,00:00:08:01,"0","1",,,,,,,,,,,,"0","1","0",,
00:05:22.620,322.62,322620,00:05:22:15,00:06:06.000,366.0,366000,00:06:06:00,00:00:43.380,43.38,43380,00:00:43:09,"0","0",,,,,,,,,,,,"0","0","0",,
