"Begin Time - hh:mm:ss.ms","Begin Time - ss.msec","Begin Time - msec","Begin Time - PAL","End Time - hh:mm:ss.ms","End Time - ss.msec","End Time - msec","End Time - PAL","Duration - hh:mm:ss.ms","Duration - ss.msec","Duration - msec","Duration - PAL","UserAwkwardness","RobotMistake","UtteranceContent","Gaze","Smile","FacialExpression","Pauses","Laughter","Nod(Yes)","HeadShake(No)","HeadMovement","HandGesture","BodyGesture","RobotInterruption","RobotNonResponding","RobotInappropriateResponse","Other","Severeness"
00:00:00.000,0.0,0,00:00:00:00,00:01:00.050,60.05,60050,00:01:00:01,00:01:00.050,60.05,60050,00:01:00:01,"0","0",,,,,,,,,,,,"0","0","0",,
00:01:00.050,60.05,60050,00:01:00:01,00:01:07.620,67.62,67620,00:01:07:15,00:00:07.570,7.57,7570,00:00:07:14,"0","1",,,,,,,,,,,,"0","1","0",,
00:01:07.620,67.62,67620,00:01:07:15,00:01:43.260,103.26,103260,00:01:43:06,00:00:35.640,35.64,35640,00:00:35:16,"0","0",,,,,,,,,,,,"0","0","0",,
00:01:43.260,103.26,103260,00:01:43:06,00:01:48.330,108.33,108330,00:01:48:08,00:00:05.070,5.07,5070,00:00:05:01,"0","1",,,,,,,,,,,,"0","0","0","Robot speech freezes",
00:01:48.330,108.33,108330,00:01:48:08,00:01:48.570,108.57,108570,00:01:48:14,00:00:00.240,0.24,240,00:00:00:06,"0","0",,,,,,,,,,,,"0","0","0",,
00:01:48.570,108.57,108570,00:01:48:14,00:01:53.910,113.91,113910,00:01:53:22,00:00:05.340,5.34,5340,00:00:05:08,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:01:53.910,113.91,113910,00:01:53:22,00:03:15.560,195.56,195560,00:03:15:14,00:01:21.650,81.65,81650,00:01:21:16,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:15.560,195.56,195560,00:03:15:14,00:03:23.000,203.0,203000,00:03:23:00,00:00:07.440,7.44,7440,00:00:07:11,"0","1",,,,,,,,,,,,"0","1","0",,
00:03:23.000,203.0,203000,00:03:23:00,00:03:36.340,216.34,216340,00:03:36:08,00:00:13.340,13.34,13340,00:00:13:08,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:36.340,216.34,216340,00:03:36:08,00:03:36.900,216.9,216900,00:03:36:22,00:00:00.560,0.56,560,00:00:00:14,"0","1",,,,,,,,,,,,"1","0","0",,
00:03:36.900,216.9,216900,00:03:36:22,00:03:59.530,239.53,239530,00:03:59:13,00:00:22.630,22.63,22630,00:00:22:15,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:59.530,239.53,239530,00:03:59:13,00:04:07.390,247.39,247390,00:04:07:09,00:00:07.860,7.86,7860,00:00:07:21,"0","1",,,,,,,,,,,,"0","1","0",,
00:04:07.390,247.39,247390,00:04:07:09,00:04:26.140,266.14,266140,00:04:26:03,00:00:18.750,18.75,18750,00:00:18:18,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:26.140,266.14,266140,00:04:26:03,00:04:26.840,266.84,266840,00:04:26:21,00:00:00.700,0.7,700,00:00:00:17,"0","1",,,,,,,,,,,,"1","0","0",,
00:04:26.840,266.84,266840,00:04:26:21,00:04:38.870,278.87,278870,00:04:38:21,00:00:12.030,12.03,12030,00:00:12:00,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:38.870,278.87,278870,00:04:38:21,00:04:47.750,287.75,287750,00:04:47:18,00:00:08.880,8.88,8880,00:00:08:22,"0","1",,,,,,,,,,,,"0","1","0",,
00:04:47.750,287.75,287750,00:04:47:18,00:05:18.870,318.87,318870,00:05:18:21,00:00:31.120,31.12,31120,00:00:31:03,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:18.870,318.87,318870,00:05:18:21,00:05:24.750,324.75,324750,00:05:24:18,00:00:05.880,5.88,5880,00:00:05:22,"0","1",,,,,,,,,,,,"0","1","0",,
00:05:24.750,324.75,324750,00:05:24:18,00:05:34.400,334.4,334400,00:05:34:10,00:00:09.650,9.65,9650,00:00:09:16,"0","0",,,,,,,,,,,,"0","0","0",,
