"Begin Time - hh:mm:ss.ms","Begin Time - ss.msec","Begin Time - msec","Begin Time - PAL","End Time - hh:mm:ss.ms","End Time - ss.msec","End Time - msec","End Time - PAL","Duration - hh:mm:ss.ms","Duration - ss.msec","Duration - msec","Duration - PAL","UserAwkwardness","RobotMistake","UtteranceContent","Gaze","Smile","FacialExpression","Pauses","Laughter","Nod(Yes)","HeadShake(No)","HeadMovement","HandGesture","BodyGesture","RobotInterruption","RobotNonResponding","RobotInappropriateResponse","Other","Severeness"
00:00:00.000,0.0,0,00:00:00:00,00:00:46.690,46.69,46690,00:00:46:17,00:00:46.690,46.69,46690,00:00:46:17,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:46.690,46.69,46690,00:00:46:17,00:00:47.850,47.85,47850,00:00:47:21,00:00:01.160,1.16,1160,00:00:01:04,"0","1",,,,,,,,,,,,"1","0","0","The backchannelling response was a little bit interruptive",
00:00:47.850,47.85,47850,00:00:47:21,00:00:52.170,52.17,52170,00:00:52:04,00:00:04.320,4.32,4320,00:00:04:08,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:52.170,52.17,52170,00:00:52:04,00:00:59.530,59.53,59530,00:00:59:13,00:00:07.360,7.36,7360,00:00:07:09,"0","1",,,,,,,,,,,,"0","1","0",,
00:00:59.530,59.53,59530,00:00:59:13,00:03:37.650,217.65,217650,00:03:37:16,00:02:38.120,158.12,158120,00:02:38:03,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:37.650,217.65,217650,00:03:37:16,00:03:43.750,223.75,223750,00:03:43:18,00:00:06.100,6.1,6100,00:00:06:02,"0","1",,,,,,,,,,,,"0","1","0",,
00:03:43.750,223.75,223750,00:03:43:18,00:04:29.150,269.15,269150,00:04:29:03,00:00:45.400,45.4,45400,00:00:45:10,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:29.150,269.15,269150,00:04:29:03,00:04:29.920,269.92,269920,00:04:29:23,00:00:00.770,0.77,770,00:00:00:19,"0","1",,,,,,,,,,,,"1","0","0","The backchannelling response was a little bit interruptive",
00:04:29.920,269.92,269920,00:04:29:23,00:05:15.700,315.7,315700,00:05:15:17,00:00:45.780,45.78,45780,00:00:45:19,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:15.700,315.7,315700,00:05:15:17,00:05:21.550,321.55,321550,00:05:21:13,00:00:05.850,5.85,5850,00:00:05:21,"0","1",,,,,,,,,,,,"0","1","0",,
00:05:21.550,321.55,321550,00:05:21:13,00:06:36.820,396.82,396820,00:06:36:20,00:01:15.270,75.27,75270,00:01:15:06,"0","0",,,,,,,,,,,,"0","0","0",,
00:06:36.820,396.82,396820,00:06:36:20,00:06:43.520,403.52,403520,00:06:43:13,00:00:06.700,6.7,6700,00:00:06:17,"0","1",,,,,,,,,,,,"0","1","0",,
00:06:43.520,403.52,403520,00:06:43:13,00:08:31.000,511.0,511000,00:08:31:00,00:01:47.480,107.48,107480,00:01:47:12,"0","0",,,,,,,,,,,,"0","0","0",,
