"Begin Time - hh:mm:ss.ms","Begin Time - ss.msec","Begin Time - msec","Begin Time - PAL","End Time - hh:mm:ss.ms","End Time - ss.msec","End Time - msec","End Time - PAL","Duration - hh:mm:ss.ms","Duration - ss.msec","Duration - msec","Duration - PAL","UserAwkwardness","RobotMistake","UtteranceContent","Gaze","Smile","FacialExpression","Pauses","Laughter","Nod(Yes)","HeadShake(No)","HeadMovement","HandGesture","BodyGesture","RobotInterruption","RobotNonResponding","RobotInappropriateResponse","Other","Severeness"
00:00:00.000,0.0,0,00:00:00:00,00:00:06.980,6.98,6980,00:00:06:24,00:00:06.980,6.98,6980,00:00:06:24,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:06.980,6.98,6980,00:00:06:24,00:00:11.750,11.75,11750,00:00:11:18,00:00:04.770,4.77,4770,00:00:04:19,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:00:11.750,11.75,11750,00:00:11:18,00:00:47.580,47.58,47580,00:00:47:14,00:00:35.830,35.83,35830,00:00:35:20,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:47.580,47.58,47580,00:00:47:14,00:00:54.370,54.37,54370,00:00:54:09,00:00:06.790,6.79,6790,00:00:06:19,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:00:54.370,54.37,54370,00:00:54:09,00:02:00.030,120.03,120030,00:02:00:00,00:01:05.660,65.66,65660,00:01:05:16,"0","0",,,,,,,,,,,,"0","0","0",,
00:02:00.030,120.03,120030,00:02:00:00,00:02:04.260,124.26,124260,00:02:04:06,00:00:04.230,4.23,4230,00:00:04:05,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:02:04.260,124.26,124260,00:02:04:06,00:02:09.830,129.83,129830,00:02:09:20,00:00:05.570,5.57,5570,00:00:05:14,"1","1",,,,,,,,,,,,"0","0","1","The robot asks the participant to share their accomplishments, however, the participant has already shared them","Mild"
00:02:09.830,129.83,129830,00:02:09:20,00:02:10.420,130.42,130420,00:02:10:10,00:00:00.590,0.59,590,00:00:00:14,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:02:10.420,130.42,130420,00:02:10:10,00:02:22.820,142.82,142820,00:02:22:20,00:00:12.400,12.4,12400,00:00:12:10,"0","0",,,,,,,,,,,,"0","0","0",,
00:02:22.820,142.82,142820,00:02:22:20,00:02:23.530,143.53,143530,00:02:23:13,00:00:00.710,0.71,710,00:00:00:17,"0","1",,,,,,,,,,,,"0","1","0",,
00:02:23.530,143.53,143530,00:02:23:13,00:02:27.820,147.82,147820,00:02:27:20,00:00:04.290,4.29,4290,00:00:04:07,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:02:27.820,147.82,147820,00:02:27:20,00:02:28.130,148.13,148130,00:02:28:03,00:00:00.310,0.31,310,00:00:00:07,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:02:28.130,148.13,148130,00:02:28:03,00:02:38.870,158.87,158870,00:02:38:21,00:00:10.740,10.74,10740,00:00:10:18,"0","0",,,,,,,,,,,,"0","0","0",,
00:02:38.870,158.87,158870,00:02:38:21,00:02:39.250,159.25,159250,00:02:39:06,00:00:00.380,0.38,380,00:00:00:09,"0","1",,,,,,,,,,,,"0","0","1","The robot response ""Oh I see."" occured, but the participant has not started to speak yet",
00:02:39.250,159.25,159250,00:02:39:06,00:02:41.270,161.27,161270,00:02:41:06,00:00:02.020,2.02,2020,00:00:02:00,"1","1",,,,,,,,,,,,"0","0","1","The robot response ""Oh I see."" occured, but the participant has not started to speak yet","Severe"
00:02:41.270,161.27,161270,00:02:41:06,00:02:48.330,168.33,168330,00:02:48:08,00:00:07.060,7.06,7060,00:00:07:01,"1","0",,,,,,,,,,,,"0","0","0",,"Severe"
00:02:48.330,168.33,168330,00:02:48:08,00:02:51.410,171.41,171410,00:02:51:10,00:00:03.080,3.08,3080,00:00:03:02,"1","1",,,,,,,,,,,,"1","0","0",,"Severe"
00:02:51.410,171.41,171410,00:02:51:10,00:02:51.500,171.5,171500,00:02:51:12,00:00:00.090,0.09,90,00:00:00:02,"0","1",,,,,,,,,,,,"1","0","0",,
00:02:51.500,171.5,171500,00:02:51:12,00:02:55.280,175.28,175280,00:02:55:07,00:00:03.780,3.78,3780,00:00:03:19,"0","0",,,,,,,,,,,,"0","0","0",,
00:02:55.280,175.28,175280,00:02:55:07,00:03:00.450,180.45,180450,00:03:00:11,00:00:05.170,5.17,5170,00:00:05:04,"0","1",,,,,,,,,,,,"0","1","0",,
00:03:00.450,180.45,180450,00:03:00:11,00:03:22.390,202.39,202390,00:03:22:09,00:00:21.940,21.94,21940,00:00:21:23,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:22.390,202.39,202390,00:03:22:09,00:03:27.510,207.51,207510,00:03:27:12,00:00:05.120,5.12,5120,00:00:05:03,"0","1",,,,,,,,,,,,"0","1","0",,
