"Begin Time - hh:mm:ss.ms","Begin Time - ss.msec","Begin Time - msec","Begin Time - PAL","End Time - hh:mm:ss.ms","End Time - ss.msec","End Time - msec","End Time - PAL","Duration - hh:mm:ss.ms","Duration - ss.msec","Duration - msec","Duration - PAL","UserAwkwardness","RobotMistake","UtteranceContent","Gaze","Smile","FacialExpression","Pauses","Laughter","Nod(Yes)","HeadShake(No)","HeadMovement","HandGesture","BodyGesture","RobotInterruption","RobotNonResponding","RobotInappropriateResponse","Other","Severeness"
00:00:00.000,0.0,0,00:00:00:00,00:00:46.490,46.49,46490,00:00:46:12,00:00:46.490,46.49,46490,00:00:46:12,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:46.490,46.49,46490,00:00:46:12,00:01:18.580,78.58,78580,00:01:18:14,00:00:32.090,32.09,32090,00:00:32:02,"1","0","Participant does not respond to the question",,,,,,,,,,,"0","0","0",,"Severe"
00:01:18.580,78.58,78580,00:01:18:14,00:01:54.050,114.05,114050,00:01:54:01,00:00:35.470,35.47,35470,00:00:35:11,"0","0",,,,,,,,,,,,"0","0","0",,
00:01:54.050,114.05,114050,00:01:54:01,00:01:59.450,119.45,119450,00:01:59:11,00:00:05.400,5.4,5400,00:00:05:10,"0","1",,,,,,,,,,,,"0","0","0","Robot speech freezes",
00:01:59.450,119.45,119450,00:01:59:11,00:03:25.960,205.96,205960,00:03:25:24,00:01:26.510,86.51,86510,00:01:26:12,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:25.960,205.96,205960,00:03:25:24,00:03:31.470,211.47,211470,00:03:31:11,00:00:05.510,5.51,5510,00:00:05:12,"0","1",,,,,,,,,,,,"0","1","0",,
00:03:31.470,211.47,211470,00:03:31:11,00:04:12.280,252.28,252280,00:04:12:07,00:00:40.810,40.81,40810,00:00:40:20,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:12.280,252.28,252280,00:04:12:07,00:04:24.460,264.46,264460,00:04:24:11,00:00:12.180,12.18,12180,00:00:12:04,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:04:24.460,264.46,264460,00:04:24:11,00:05:05.600,305.6,305600,00:05:05:15,00:00:41.140,41.14,41140,00:00:41:03,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:05.600,305.6,305600,00:05:05:15,00:05:17.270,317.27,317270,00:05:17:06,00:00:11.670,11.67,11670,00:00:11:16,"1","0","Participant does not respond to the question",,,,,,,,,,,"0","0","0",,"Severe"
00:05:17.270,317.27,317270,00:05:17:06,00:05:17.900,317.9,317900,00:05:17:22,00:00:00.630,0.63,630,00:00:00:15,"1","1","Participant does not respond to the question",,,,,,,,,,,"0","0","1","There is a backchannelling response, but the participant was not answering","Severe"
00:05:17.900,317.9,317900,00:05:17:22,00:05:25.210,325.21,325210,00:05:25:05,00:00:07.310,7.31,7310,00:00:07:07,"1","0","Participant does not respond to the question",,,,,,,,,,,"0","0","0",,"Severe"
00:05:25.210,325.21,325210,00:05:25:05,00:07:29.000,449.0,449000,00:07:29:00,00:02:03.790,123.79,123790,00:02:03:19,"0","0",,,,,,,,,,,,"0","0","0",,
