"Begin Time - hh:mm:ss.ms","Begin Time - ss.msec","Begin Time - msec","Begin Time - PAL","End Time - hh:mm:ss.ms","End Time - ss.msec","End Time - msec","End Time - PAL","Duration - hh:mm:ss.ms","Duration - ss.msec","Duration - msec","Duration - PAL","UserAwkwardness","RobotMistake","UtteranceContent","Gaze","Smile","FacialExpression","Pauses","Laughter","Nod(Yes)","HeadShake(No)","HeadMovement","HandGesture","BodyGesture","RobotInterruption","RobotNonResponding","RobotInappropriateResponse","Other","Severeness"
00:00:00.000,0.0,0,00:00:00:00,00:00:39.210,39.21,39210,00:00:39:05,00:00:39.210,39.21,39210,00:00:39:05,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:39.210,39.21,39210,00:00:39:05,00:00:45.790,45.79,45790,00:00:45:19,00:00:06.580,6.58,6580,00:00:06:14,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:00:45.790,45.79,45790,00:00:45:19,00:00:48.630,48.63,48630,00:00:48:15,00:00:02.840,2.84,2840,00:00:02:21,"1","1",,,,,,,,,,,,"0","0","0","The ""Oh I see"" backchanneling response was a little bit sudden and early","Mild"
00:00:48.630,48.63,48630,00:00:48:15,00:00:55.270,55.27,55270,00:00:55:06,00:00:06.640,6.64,6640,00:00:06:16,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:55.270,55.27,55270,00:00:55:06,00:01:01.010,61.01,61010,00:01:01:00,00:00:05.740,5.74,5740,00:00:05:18,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:01:01.010,61.01,61010,00:01:01:00,00:03:24.460,204.46,204460,00:03:24:11,00:02:23.450,143.45,143450,00:02:23:11,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:24.460,204.46,204460,00:03:24:11,00:03:33.720,213.72,213720,00:03:33:18,00:00:09.260,9.26,9260,00:00:09:06,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:03:33.720,213.72,213720,00:03:33:18,00:04:52.410,292.41,292410,00:04:52:10,00:01:18.690,78.69,78690,00:01:18:17,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:52.410,292.41,292410,00:04:52:10,00:04:58.410,298.41,298410,00:04:58:10,00:00:06.000,6.0,6000,00:00:06:00,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:04:58.410,298.41,298410,00:04:58:10,00:05:53.470,353.47,353470,00:05:53:11,00:00:55.060,55.06,55060,00:00:55:01,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:53.470,353.47,353470,00:05:53:11,00:05:54.050,354.05,354050,00:05:54:01,00:00:00.580,0.58,580,00:00:00:14,"0","1",,,,,,,,,,,,"1","0","0",,
00:05:54.050,354.05,354050,00:05:54:01,00:05:54.170,354.17,354170,00:05:54:04,00:00:00.120,0.12,120,00:00:00:03,"1","1",,,,,,,,,,,,"1","0","0",,"Mild"
00:05:54.170,354.17,354170,00:05:54:04,00:05:56.560,356.56,356560,00:05:56:14,00:00:02.390,2.39,2390,00:00:02:09,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:05:56.560,356.56,356560,00:05:56:14,00:06:22.560,382.56,382560,00:06:22:14,00:00:26.000,26.0,26000,00:00:26:00,"0","0",,,,,,,,,,,,"0","0","0",,
00:06:22.560,382.56,382560,00:06:22:14,00:06:30.420,390.42,390420,00:06:30:10,00:00:07.860,7.86,7860,00:00:07:21,"1","1",,,,,,,,,,,,"0","1","0",,
00:06:30.420,390.42,390420,00:06:30:10,00:08:15.010,495.01,495010,00:08:15:00,00:01:44.590,104.59,104590,00:01:44:14,"0","0",,,,,,,,,,,,"0","0","0",,
00:08:15.010,495.01,495010,00:08:15:00,00:08:28.000,508.0,508000,00:08:28:00,00:00:12.990,12.99,12990,00:00:12:24,"1","0","The participant smiles looking at the gestures of the robot and does not move (Usually participants fill the survey in this part)",,,,,,,,,,,"0","0","0",,"Mild"
