"Begin Time - hh:mm:ss.ms","Begin Time - ss.msec","Begin Time - msec","Begin Time - PAL","End Time - hh:mm:ss.ms","End Time - ss.msec","End Time - msec","End Time - PAL","Duration - hh:mm:ss.ms","Duration - ss.msec","Duration - msec","Duration - PAL","UserAwkwardness","RobotMistake","UtteranceContent","Gaze","Smile","FacialExpression","Pauses","Laughter","Nod(Yes)","HeadShake(No)","HeadMovement","HandGesture","BodyGesture","RobotInterruption","RobotNonResponding","RobotInappropriateResponse","Other","Severeness"
00:00:00.000,0.0,0,00:00:00:00,00:00:01.410,1.41,1410,00:00:01:10,00:00:01.410,1.41,1410,00:00:01:10,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:01.410,1.41,1410,00:00:01:10,00:00:15.550,15.55,15550,00:00:15:13,00:00:14.140,14.14,14140,00:00:14:03,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:00:15.550,15.55,15550,00:00:15:13,00:01:10.460,70.46,70460,00:01:10:11,00:00:54.910,54.91,54910,00:00:54:22,"0","0",,,,,,,,,,,,"0","0","0",,
00:01:10.460,70.46,70460,00:01:10:11,00:01:18.940,78.94,78940,00:01:18:23,00:00:08.480,8.48,8480,00:00:08:12,"0","1",,,,,,,,,,,,"0","1","0",,
00:01:18.940,78.94,78940,00:01:18:23,00:01:51.690,111.69,111690,00:01:51:17,00:00:32.750,32.75,32750,00:00:32:18,"0","0",,,,,,,,,,,,"0","0","0",,
00:01:51.690,111.69,111690,00:01:51:17,00:01:57.370,117.37,117370,00:01:57:09,00:00:05.680,5.68,5680,00:00:05:17,"0","1",,,,,,,,,,,,"0","0","0","Robot speech freezes",
00:01:57.370,117.37,117370,00:01:57:09,00:03:51.470,231.47,231470,00:03:51:11,00:01:54.100,114.1,114100,00:01:54:02,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:51.470,231.47,231470,00:03:51:11,00:03:58.650,238.65,238650,00:03:58:16,00:00:07.180,7.18,7180,00:00:07:04,"0","1",,,,,,,,,,,,"0","1","0",,
00:03:58.650,238.65,238650,00:03:58:16,00:04:11.740,251.74,251740,00:04:11:18,00:00:13.090,13.09,13090,00:00:13:02,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:11.740,251.74,251740,00:04:11:18,00:04:12.220,252.22,252220,00:04:12:05,00:00:00.480,0.48,480,00:00:00:12,"0","1",,,,,,,,,,,,"1","0","0",,
00:04:12.220,252.22,252220,00:04:12:05,00:04:43.450,283.45,283450,00:04:43:11,00:00:31.230,31.23,31230,00:00:31:05,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:43.450,283.45,283450,00:04:43:11,00:04:43.960,283.96,283960,00:04:43:24,00:00:00.510,0.51,510,00:00:00:12,"0","1",,,,,,,,,,,,"1","0","0",,
00:04:43.960,283.96,283960,00:04:43:24,00:04:46.160,286.16,286160,00:04:46:04,00:00:02.200,2.2,2200,00:00:02:05,"1","1",,,,,,,,,,,,"1","0","0",,"Mild"
00:04:46.160,286.16,286160,00:04:46:04,00:04:47.300,287.3,287300,00:04:47:07,00:00:01.140,1.14,1140,00:00:01:03,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:04:47.300,287.3,287300,00:04:47:07,00:05:28.230,328.23,328230,00:05:28:05,00:00:40.930,40.93,40930,00:00:40:23,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:28.230,328.23,328230,00:05:28:05,00:05:35.990,335.99,335990,00:05:35:24,00:00:07.760,7.76,7760,00:00:07:19,"0","1",,,,,,,,,,,,"0","1","0",,
00:05:35.990,335.99,335990,00:05:35:24,00:05:55.250,355.25,355250,00:05:55:06,00:00:19.260,19.26,19260,00:00:19:06,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:55.250,355.25,355250,00:05:55:06,00:05:58.230,358.23,358230,00:05:58:05,00:00:02.980,2.98,2980,00:00:02:24,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:05:58.230,358.23,358230,00:05:58:05,00:06:38.320,398.32,398320,00:06:38:08,00:00:40.090,40.09,40090,00:00:40:02,"0","0",,,,,,,,,,,,"0","0","0",,
00:06:38.320,398.32,398320,00:06:38:08,00:06:44.070,404.07,404070,00:06:44:01,00:00:05.750,5.75,5750,00:00:05:18,"0","1",,,,,,,,,,,,"0","1","0",,
00:06:44.070,404.07,404070,00:06:44:01,00:07:29.310,449.31,449310,00:07:29:07,00:00:45.240,45.24,45240,00:00:45:06,"0","0",,,,,,,,,,,,"0","0","0",,
00:07:29.310,449.31,449310,00:07:29:07,00:07:35.090,455.09,455090,00:07:35:02,00:00:05.780,5.78,5780,00:00:05:19,"0","1",,,,,,,,,,,,"0","1","0",,
00:07:35.090,455.09,455090,00:07:35:02,00:08:02.910,482.91,482910,00:08:02:22,00:00:27.820,27.82,27820,00:00:27:20,"0","0",,,,,,,,,,,,"0","0","0",,
00:08:02.910,482.91,482910,00:08:02:22,00:08:10.490,490.49,490490,00:08:10:12,00:00:07.580,7.58,7580,00:00:07:14,"0","1",,,,,,,,,,,,"0","1","0",,
00:08:10.490,490.49,490490,00:08:10:12,00:09:06.610,546.61,546610,00:09:06:15,00:00:56.120,56.12,56120,00:00:56:03,"0","0",,,,,,,,,,,,"0","0","0",,
00:09:06.610,546.61,546610,00:09:06:15,00:09:14.760,554.76,554760,00:09:14:19,00:00:08.150,8.15,8150,00:00:08:03,"0","1",,,,,,,,,,,,"0","1","0",,
00:09:14.760,554.76,554760,00:09:14:19,00:09:59.000,599.0,599000,00:09:59:00,00:00:44.240,44.24,44240,00:00:44:06,"0","0",,,,,,,,,,,,"0","0","0",,
