"Begin Time - hh:mm:ss.ms","Begin Time - ss.msec","Begin Time - msec","Begin Time - PAL","End Time - hh:mm:ss.ms","End Time - ss.msec","End Time - msec","End Time - PAL","Duration - hh:mm:ss.ms","Duration - ss.msec","Duration - msec","Duration - PAL","UserAwkwardness","RobotMistake","UtteranceContent","Gaze","Smile","FacialExpression","Pauses","Laughter","Nod(Yes)","HeadShake(No)","HeadMovement","HandGesture","BodyGesture","RobotInterruption","RobotNonResponding","RobotInappropriateResponse","Other","Severeness"
00:00:00.000,0.0,0,00:00:00:00,00:00:52.090,52.09,52090,00:00:52:02,00:00:52.090,52.09,52090,00:00:52:02,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:52.090,52.09,52090,00:00:52:02,00:00:59.130,59.13,59130,00:00:59:03,00:00:07.040,7.04,7040,00:00:07:01,"0","1",,,,,,,,,,,,"0","1","0",,
00:00:59.130,59.13,59130,00:00:59:03,00:02:46.030,166.03,166030,00:02:46:00,00:01:46.900,106.9,106900,00:01:46:22,"0","0",,,,,,,,,,,,"0","0","0",,
00:02:46.030,166.03,166030,00:02:46:00,00:02:46.800,166.8,166800,00:02:46:20,00:00:00.770,0.77,770,00:00:00:19,"0","1",,,,,,,,,,,,"1","0","0","The ""Aha"" response was interruptive",
00:02:46.800,166.8,166800,00:02:46:20,00:03:06.330,186.33,186330,00:03:06:08,00:00:19.530,19.53,19530,00:00:19:13,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:06.330,186.33,186330,00:03:06:08,00:03:11.670,191.67,191670,00:03:11:16,00:00:05.340,5.34,5340,00:00:05:08,"0","1",,,,,,,,,,,,"0","1","0",,
00:03:11.670,191.67,191670,00:03:11:16,00:03:29.730,209.73,209730,00:03:29:18,00:00:18.060,18.06,18060,00:00:18:01,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:29.730,209.73,209730,00:03:29:18,00:03:29.850,209.85,209850,00:03:29:21,00:00:00.120,0.12,120,00:00:00:03,"0","1",,,,,,,,,,,,"1","0","0",,
00:03:29.850,209.85,209850,00:03:29:21,00:03:31.570,211.57,211570,00:03:31:14,00:00:01.720,1.72,1720,00:00:01:18,"1","1",,,,,,,,,,,,"1","0","0",,"Mild"
00:03:31.570,211.57,211570,00:03:31:14,00:03:32.170,212.17,212170,00:03:32:04,00:00:00.600,0.6,600,00:00:00:15,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:03:32.170,212.17,212170,00:03:32:04,00:04:12.900,252.9,252900,00:04:12:22,00:00:40.730,40.73,40730,00:00:40:18,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:12.900,252.9,252900,00:04:12:22,00:04:16.540,256.54,256540,00:04:16:13,00:00:03.640,3.64,3640,00:00:03:16,"0","1",,,,,,,,,,,,"0","1","0",,
00:04:16.540,256.54,256540,00:04:16:13,00:04:18.870,258.87,258870,00:04:18:21,00:00:02.330,2.33,2330,00:00:02:08,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:04:18.870,258.87,258870,00:04:18:21,00:04:25.150,265.15,265150,00:04:25:03,00:00:06.280,6.28,6280,00:00:06:07,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:04:25.150,265.15,265150,00:04:25:03,00:05:09.100,309.1,309100,00:05:09:02,00:00:43.950,43.95,43950,00:00:43:23,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:09.100,309.1,309100,00:05:09:02,00:05:14.490,314.49,314490,00:05:14:12,00:00:05.390,5.39,5390,00:00:05:09,"0","1",,,,,,,,,,,,"0","1","0",,
00:05:14.490,314.49,314490,00:05:14:12,00:05:25.530,325.53,325530,00:05:25:13,00:00:11.040,11.04,11040,00:00:11:01,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:25.530,325.53,325530,00:05:25:13,00:05:26.550,326.55,326550,00:05:26:13,00:00:01.020,1.02,1020,00:00:01:00,"0","1",,,,,,,,,,,,"1","0","0","The ""I see"" response was a little bit interruptive",
00:05:26.550,326.55,326550,00:05:26:13,00:05:36.670,336.67,336670,00:05:36:16,00:00:10.120,10.12,10120,00:00:10:03,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:36.670,336.67,336670,00:05:36:16,00:05:42.060,342.06,342060,00:05:42:01,00:00:05.390,5.39,5390,00:00:05:09,"0","1",,,,,,,,,,,,"0","1","0",,
00:05:42.060,342.06,342060,00:05:42:01,00:05:49.080,349.08,349080,00:05:49:02,00:00:07.020,7.02,7020,00:00:07:00,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:49.080,349.08,349080,00:05:49:02,00:05:52.090,352.09,352090,00:05:52:02,00:00:03.010,3.01,3010,00:00:03:00,"0","1",,,,,,,,,,,,"0","1","0",,
00:05:52.090,352.09,352090,00:05:52:02,00:05:52.770,352.77,352770,00:05:52:19,00:00:00.680,0.68,680,00:00:00:17,"0","1",,,,,,,,,,,,"0","0","0","The backchannelling response is not interruptive, but occurs after a long pause",
00:05:52.770,352.77,352770,00:05:52:19,00:06:12.760,372.76,372760,00:06:12:19,00:00:19.990,19.99,19990,00:00:19:24,"0","0",,,,,,,,,,,,"0","0","0",,
00:06:12.760,372.76,372760,00:06:12:19,00:06:18.250,378.25,378250,00:06:18:06,00:00:05.490,5.49,5490,00:00:05:12,"0","1",,,,,,,,,,,,"0","1","0",,
00:06:18.250,378.25,378250,00:06:18:06,00:07:00.000,420.0,420000,00:07:00:00,00:00:41.750,41.75,41750,00:00:41:18,"0","0",,,,,,,,,,,,"0","0","0",,
