"Begin Time - hh:mm:ss.ms","Begin Time - ss.msec","Begin Time - msec","Begin Time - PAL","End Time - hh:mm:ss.ms","End Time - ss.msec","End Time - msec","End Time - PAL","Duration - hh:mm:ss.ms","Duration - ss.msec","Duration - msec","Duration - PAL","UserAwkwardness","RobotMistake","UtteranceContent","Gaze","Smile","FacialExpression","Pauses","Laughter","Nod(Yes)","HeadShake(No)","HeadMovement","HandGesture","BodyGesture","RobotInterruption","RobotNonResponding","RobotInappropriateResponse","Other","Severeness"
00:00:00.000,0.0,0,00:00:00:00,00:00:06.070,6.07,6070,00:00:06:01,00:00:06.070,6.07,6070,00:00:06:01,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:06.070,6.07,6070,00:00:06:01,00:00:23.280,23.28,23280,00:00:23:07,00:00:17.210,17.21,17210,00:00:17:05,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:00:23.280,23.28,23280,00:00:23:07,00:00:35.220,35.22,35220,00:00:35:05,00:00:11.940,11.94,11940,00:00:11:23,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:35.220,35.22,35220,00:00:35:05,00:00:39.910,39.91,39910,00:00:39:22,00:00:04.690,4.69,4690,00:00:04:17,"0","1",,,,,,,,,,,,"0","1","0",,
00:00:39.910,39.91,39910,00:00:39:22,00:01:57.850,117.85,117850,00:01:57:21,00:01:17.940,77.94,77940,00:01:17:23,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:01:57.850,117.85,117850,00:01:57:21,00:02:00.050,120.05,120050,00:02:00:01,00:00:02.200,2.2,2200,00:00:02:05,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:02:00.050,120.05,120050,00:02:00:01,00:03:06.490,186.49,186490,00:03:06:12,00:01:06.440,66.44,66440,00:01:06:11,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:06.490,186.49,186490,00:03:06:12,00:03:11.850,191.85,191850,00:03:11:21,00:00:05.360,5.36,5360,00:00:05:09,"0","1",,,,,,,,,,,,"0","0","0","Robot speech freezes",
00:03:11.850,191.85,191850,00:03:11:21,00:03:12.240,192.24,192240,00:03:12:06,00:00:00.390,0.39,390,00:00:00:09,"1","1",,,,,,,,,,,,"0","0","0","Robot speech freezes","Mild"
00:03:12.240,192.24,192240,00:03:12:06,00:03:19.200,199.2,199200,00:03:19:05,00:00:06.960,6.96,6960,00:00:06:24,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:03:19.200,199.2,199200,00:03:19:05,00:03:38.820,218.82,218820,00:03:38:20,00:00:19.620,19.62,19620,00:00:19:15,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:38.820,218.82,218820,00:03:38:20,00:03:44.730,224.73,224730,00:03:44:18,00:00:05.910,5.91,5910,00:00:05:22,"0","1",,,,,,,,,,,,"0","1","0",,
00:03:44.730,224.73,224730,00:03:44:18,00:04:07.370,247.37,247370,00:04:07:09,00:00:22.640,22.64,22640,00:00:22:16,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:07.370,247.37,247370,00:04:07:09,00:04:13.610,253.61,253610,00:04:13:15,00:00:06.240,6.24,6240,00:00:06:06,"0","1",,,,,,,,,,,,"0","1","0",,
00:04:13.610,253.61,253610,00:04:13:15,00:04:28.350,268.35,268350,00:04:28:08,00:00:14.740,14.74,14740,00:00:14:18,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:28.350,268.35,268350,00:04:28:08,00:04:28.550,268.55,268550,00:04:28:13,00:00:00.200,0.2,200,00:00:00:05,"0","1",,,,,,,,,,,,"1","0","0",,
00:04:28.550,268.55,268550,00:04:28:13,00:04:29.150,269.15,269150,00:04:29:03,00:00:00.600,0.6,600,00:00:00:15,"1","1",,,,,,,,,,,,"1","0","0",,"Mild"
00:04:29.150,269.15,269150,00:04:29:03,00:04:36.230,276.23,276230,00:04:36:05,00:00:07.080,7.08,7080,00:00:07:02,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:04:36.230,276.23,276230,00:04:36:05,00:04:37.940,277.94,277940,00:04:37:23,00:00:01.710,1.71,1710,00:00:01:17,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:37.940,277.94,277940,00:04:37:23,00:04:38.170,278.17,278170,00:04:38:04,00:00:00.230,0.23,230,00:00:00:05,"0","1",,,,,,,,,,,,"1","0","0",,
00:04:38.170,278.17,278170,00:04:38:04,00:04:40.940,280.94,280940,00:04:40:23,00:00:02.770,2.77,2770,00:00:02:19,"1","1",,,,,,,,,,,,"1","0","0",,"Mild"
00:04:40.940,280.94,280940,00:04:40:23,00:04:44.360,284.36,284360,00:04:44:09,00:00:03.420,3.42,3420,00:00:03:10,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:04:44.360,284.36,284360,00:04:44:09,00:05:11.410,311.41,311410,00:05:11:10,00:00:27.050,27.05,27050,00:00:27:01,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:11.410,311.41,311410,00:05:11:10,00:05:22.040,322.04,322040,00:05:22:01,00:00:10.630,10.63,10630,00:00:10:15,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:05:22.040,322.04,322040,00:05:22:01,00:05:32.560,332.56,332560,00:05:32:14,00:00:10.520,10.52,10520,00:00:10:13,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:32.560,332.56,332560,00:05:32:14,00:05:35.260,335.26,335260,00:05:35:06,00:00:02.700,2.7,2700,00:00:02:17,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:05:35.260,335.26,335260,00:05:35:06,00:05:38.700,338.7,338700,00:05:38:17,00:00:03.440,3.44,3440,00:00:03:11,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:38.700,338.7,338700,00:05:38:17,00:05:45.990,345.99,345990,00:05:45:24,00:00:07.290,7.29,7290,00:00:07:07,"0","1",,,,,,,,,,,,"0","1","0",,
00:05:45.990,345.99,345990,00:05:45:24,00:07:09.530,429.53,429530,00:07:09:13,00:01:23.540,83.54,83540,00:01:23:13,"0","0",,,,,,,,,,,,"0","0","0",,
00:07:09.530,429.53,429530,00:07:09:13,00:07:11.360,431.36,431360,00:07:11:09,00:00:01.830,1.83,1830,00:00:01:20,"0","1",,,,,,,,,,,,"1","0","0",,
00:07:11.360,431.36,431360,00:07:11:09,00:07:12.480,432.48,432480,00:07:12:12,00:00:01.120,1.12,1120,00:00:01:03,"1","1",,,,,,,,,,,,"1","0","0",,"Mild"
00:07:12.480,432.48,432480,00:07:12:12,00:07:20.830,440.83,440830,00:07:20:20,00:00:08.350,8.35,8350,00:00:08:08,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:07:20.830,440.83,440830,00:07:20:20,00:07:51.830,471.83,471830,00:07:51:20,00:00:31.000,31.0,31000,00:00:31:00,"0","0",,,,,,,,,,,,"0","0","0",,
00:07:51.830,471.83,471830,00:07:51:20,00:07:58.820,478.82,478820,00:07:58:20,00:00:06.990,6.99,6990,00:00:06:24,"0","1",,,,,,,,,,,,"0","1","0",,
