"Begin Time - hh:mm:ss.ms","Begin Time - ss.msec","Begin Time - msec","Begin Time - PAL","End Time - hh:mm:ss.ms","End Time - ss.msec","End Time - msec","End Time - PAL","Duration - hh:mm:ss.ms","Duration - ss.msec","Duration - msec","Duration - PAL","UserAwkwardness","RobotMistake","UtteranceContent","Gaze","Smile","FacialExpression","Pauses","Laughter","Nod(Yes)","HeadShake(No)","HeadMovement","HandGesture","BodyGesture","RobotInterruption","RobotNonResponding","RobotInappropriateResponse","Other","Severeness"
00:00:00.000,0.0,0,00:00:00:00,00:00:57.920,57.92,57920,00:00:57:23,00:00:57.920,57.92,57920,00:00:57:23,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:57.920,57.92,57920,00:00:57:23,00:01:00.180,60.18,60180,00:01:00:04,00:00:02.260,2.26,2260,00:00:02:06,"0","1",,,,,,,,,,,,"0","1","0",,
00:01:00.180,60.18,60180,00:01:00:04,00:01:03.690,63.69,63690,00:01:03:17,00:00:03.510,3.51,3510,00:00:03:12,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:01:03.690,63.69,63690,00:01:03:17,00:01:04.330,64.33,64330,00:01:04:08,00:00:00.640,0.64,640,00:00:00:16,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:01:04.330,64.33,64330,00:01:04:08,00:02:35.530,155.53,155530,00:02:35:13,00:01:31.200,91.2,91200,00:01:31:05,"0","0",,,,,,,,,,,,"0","0","0",,
00:02:35.530,155.53,155530,00:02:35:13,00:02:41.160,161.16,161160,00:02:41:04,00:00:05.630,5.63,5630,00:00:05:15,"0","1",,,,,,,,,,,,"0","1","0",,
00:02:41.160,161.16,161160,00:02:41:04,00:02:52.030,172.03,172030,00:02:52:00,00:00:10.870,10.87,10870,00:00:10:21,"0","0",,,,,,,,,,,,"0","0","0",,
00:02:52.030,172.03,172030,00:02:52:00,00:02:52.490,172.49,172490,00:02:52:12,00:00:00.460,0.46,460,00:00:00:11,"0","1",,,,,,,,,,,,"1","0","0",,
00:02:52.490,172.49,172490,00:02:52:12,00:02:52.840,172.84,172840,00:02:52:21,00:00:00.350,0.35,350,00:00:00:08,"1","1",,,,,,,,,,,,"1","0","0",,"Mild"
00:02:52.840,172.84,172840,00:02:52:21,00:03:02.150,182.15,182150,00:03:02:03,00:00:09.310,9.31,9310,00:00:09:07,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:03:02.150,182.15,182150,00:03:02:03,00:03:04.980,184.98,184980,00:03:04:24,00:00:02.830,2.83,2830,00:00:02:20,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:04.980,184.98,184980,00:03:04:24,00:03:10.260,190.26,190260,00:03:10:06,00:00:05.280,5.28,5280,00:00:05:07,"0","1",,,,,,,,,,,,"0","1","0",,
00:03:10.260,190.26,190260,00:03:10:06,00:03:27.430,207.43,207430,00:03:27:10,00:00:17.170,17.17,17170,00:00:17:04,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:27.430,207.43,207430,00:03:27:10,00:03:31.840,211.84,211840,00:03:31:21,00:00:04.410,4.41,4410,00:00:04:10,"0","1",,,,,,,,,,,,"0","1","0",,
00:03:31.840,211.84,211840,00:03:31:21,00:04:13.040,253.04,253040,00:04:13:01,00:00:41.200,41.2,41200,00:00:41:05,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:13.040,253.04,253040,00:04:13:01,00:04:17.930,257.93,257930,00:04:17:23,00:00:04.890,4.89,4890,00:00:04:22,"0","1",,,,,,,,,,,,"0","1","0",,
00:04:17.930,257.93,257930,00:04:17:23,00:04:51.420,291.42,291420,00:04:51:10,00:00:33.490,33.49,33490,00:00:33:12,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:51.420,291.42,291420,00:04:51:10,00:04:54.980,294.98,294980,00:04:54:24,00:00:03.560,3.56,3560,00:00:03:14,"0","1",,,,,,,,,,,,"0","1","0",,
00:04:54.980,294.98,294980,00:04:54:24,00:05:21.430,321.43,321430,00:05:21:10,00:00:26.450,26.45,26450,00:00:26:11,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:21.430,321.43,321430,00:05:21:10,00:05:21.880,321.88,321880,00:05:21:22,00:00:00.450,0.45,450,00:00:00:11,"0","1",,,,,,,,,,,,"0","1","0",,
00:05:21.880,321.88,321880,00:05:21:22,00:05:27.100,327.1,327100,00:05:27:02,00:00:05.220,5.22,5220,00:00:05:05,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:05:27.100,327.1,327100,00:05:27:02,00:05:27.310,327.31,327310,00:05:27:07,00:00:00.210,0.21,210,00:00:00:05,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:05:27.310,327.31,327310,00:05:27:07,00:05:30.790,330.79,330790,00:05:30:19,00:00:03.480,3.48,3480,00:00:03:12,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:30.790,330.79,330790,00:05:30:19,00:05:34.820,334.82,334820,00:05:34:20,00:00:04.030,4.03,4030,00:00:04:00,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:05:34.820,334.82,334820,00:05:34:20,00:05:56.390,356.39,356390,00:05:56:09,00:00:21.570,21.57,21570,00:00:21:14,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:56.390,356.39,356390,00:05:56:09,00:06:01.790,361.79,361790,00:06:01:19,00:00:05.400,5.4,5400,00:00:05:10,"0","1",,,,,,,,,,,,"0","1","0",,
00:06:01.790,361.79,361790,00:06:01:19,00:06:38.000,398.0,398000,00:06:38:00,00:00:36.210,36.21,36210,00:00:36:05,"0","0",,,,,,,,,,,,"0","0","0",,
