"Begin Time - hh:mm:ss.ms","Begin Time - ss.msec","Begin Time - msec","Begin Time - PAL","End Time - hh:mm:ss.ms","End Time - ss.msec","End Time - msec","End Time - PAL","Duration - hh:mm:ss.ms","Duration - ss.msec","Duration - msec","Duration - PAL","UserAwkwardness","RobotMistake","UtteranceContent","Gaze","Smile","FacialExpression","Pauses","Laughter","Nod(Yes)","HeadShake(No)","HeadMovement","HandGesture","BodyGesture","RobotInterruption","RobotNonResponding","RobotInappropriateResponse","Other","Severeness"
00:00:00.000,0.0,0,00:00:00:00,00:00:06.210,6.21,6210,00:00:06:05,00:00:06.210,6.21,6210,00:00:06:05,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:06.210,6.21,6210,00:00:06:05,00:00:07.980,7.98,7980,00:00:07:24,00:00:01.770,1.77,1770,00:00:01:19,"0","1",,,,,,,,,,,,"0","1","0",,
00:00:07.980,7.98,7980,00:00:07:24,00:00:17.480,17.48,17480,00:00:17:12,00:00:09.500,9.5,9500,00:00:09:12,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:00:17.480,17.48,17480,00:00:17:12,00:00:20.640,20.64,20640,00:00:20:16,00:00:03.160,3.16,3160,00:00:03:04,"0","1",,,,,,,,,,,,"0","1","0",,
00:00:20.640,20.64,20640,00:00:20:16,00:00:32.700,32.7,32700,00:00:32:17,00:00:12.060,12.06,12060,00:00:12:01,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:32.700,32.7,32700,00:00:32:17,00:00:49.580,49.58,49580,00:00:49:14,00:00:16.880,16.88,16880,00:00:16:22,"0","1",,,,,,,,,,,,"0","1","0",,
00:00:49.580,49.58,49580,00:00:49:14,00:01:57.890,117.89,117890,00:01:57:22,00:01:08.310,68.31,68310,00:01:08:07,"0","0",,,,,,,,,,,,"0","0","0",,
00:01:57.890,117.89,117890,00:01:57:22,00:02:03.460,123.46,123460,00:02:03:11,00:00:05.570,5.57,5570,00:00:05:14,"0","1",,,,,,,,,,,,"0","0","0","Robot speech freezes",
00:02:03.460,123.46,123460,00:02:03:11,00:02:51.100,171.1,171100,00:02:51:02,00:00:47.640,47.64,47640,00:00:47:16,"0","0",,,,,,,,,,,,"0","0","0",,
00:02:51.100,171.1,171100,00:02:51:02,00:02:58.100,178.1,178100,00:02:58:02,00:00:07.000,7.0,7000,00:00:07:00,"0","1",,,,,,,,,,,,"0","1","0",,
00:02:58.100,178.1,178100,00:02:58:02,00:03:12.360,192.36,192360,00:03:12:09,00:00:14.260,14.26,14260,00:00:14:06,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:12.360,192.36,192360,00:03:12:09,00:03:12.990,192.99,192990,00:03:12:24,00:00:00.630,0.63,630,00:00:00:15,"0","1",,,,,,,,,,,,"1","0","0",,
00:03:12.990,192.99,192990,00:03:12:24,00:03:13.060,193.06,193060,00:03:13:01,00:00:00.070,0.07,70,00:00:00:01,"1","1",,,,,,,,,,,,"1","0","0",,"Mild"
00:03:13.060,193.06,193060,00:03:13:01,00:03:13.160,193.16,193160,00:03:13:04,00:00:00.100,0.1,100,00:00:00:02,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:03:13.160,193.16,193160,00:03:13:04,00:03:19.420,199.42,199420,00:03:19:10,00:00:06.260,6.26,6260,00:00:06:06,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:03:19.420,199.42,199420,00:03:19:10,00:03:19.700,199.7,199700,00:03:19:17,00:00:00.280,0.28,280,00:00:00:07,"0","1",,,,,,,,,,,,"0","1","0",,
00:03:19.700,199.7,199700,00:03:19:17,00:03:35.850,215.85,215850,00:03:35:21,00:00:16.150,16.15,16150,00:00:16:03,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:35.850,215.85,215850,00:03:35:21,00:03:41.080,221.08,221080,00:03:41:02,00:00:05.230,5.23,5230,00:00:05:05,"0","1",,,,,,,,,,,,"0","0","0","Robot speech freezes",
00:03:41.080,221.08,221080,00:03:41:02,00:04:14.610,254.61,254610,00:04:14:15,00:00:33.530,33.53,33530,00:00:33:13,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:14.610,254.61,254610,00:04:14:15,00:04:14.950,254.95,254950,00:04:14:23,00:00:00.340,0.34,340,00:00:00:08,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:04:14.950,254.95,254950,00:04:14:23,00:04:22.230,262.23,262230,00:04:22:05,00:00:07.280,7.28,7280,00:00:07:07,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:04:22.230,262.23,262230,00:04:22:05,00:04:22.920,262.92,262920,00:04:22:23,00:00:00.690,0.69,690,00:00:00:17,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:04:22.920,262.92,262920,00:04:22:23,00:06:00.300,360.3,360300,00:06:00:07,00:01:37.380,97.38,97380,00:01:37:09,"0","0",,,,,,,,,,,,"0","0","0",,
00:06:00.300,360.3,360300,00:06:00:07,00:06:07.740,367.74,367740,00:06:07:18,00:00:07.440,7.44,7440,00:00:07:11,"0","1",,,,,,,,,,,,"0","1","0",,
00:06:07.740,367.74,367740,00:06:07:18,00:06:47.000,407.0,407000,00:06:47:00,00:00:39.260,39.26,39260,00:00:39:06,"0","0",,,,,,,,,,,,"0","0","0",,
