"Begin Time - hh:mm:ss.ms","Begin Time - ss.msec","Begin Time - msec","Begin Time - PAL","End Time - hh:mm:ss.ms","End Time - ss.msec","End Time - msec","End Time - PAL","Duration - hh:mm:ss.ms","Duration - ss.msec","Duration - msec","Duration - PAL","UserAwkwardness","RobotMistake","UtteranceContent","Gaze","Smile","FacialExpression","Pauses","Laughter","Nod(Yes)","HeadShake(No)","HeadMovement","HandGesture","BodyGesture","RobotInterruption","RobotNonResponding","RobotInappropriateResponse","Other","Severeness"
00:00:00.000,0.0,0,00:00:00:00,00:00:04.350,4.35,4350,00:00:04:08,00:00:04.350,4.35,4350,00:00:04:08,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:00:04.350,4.35,4350,00:00:04:08,00:00:25.380,25.38,25380,00:00:25:09,00:00:21.030,21.03,21030,00:00:21:00,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:25.380,25.38,25380,00:00:25:09,00:00:43.840,43.84,43840,00:00:43:21,00:00:18.460,18.46,18460,00:00:18:11,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:00:43.840,43.84,43840,00:00:43:21,00:00:45.670,45.67,45670,00:00:45:16,00:00:01.830,1.83,1830,00:00:01:20,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:45.670,45.67,45670,00:00:45:16,00:00:52.310,52.31,52310,00:00:52:07,00:00:06.640,6.64,6640,00:00:06:16,"0","1",,,,,,,,,,,,"0","1","0",,
00:00:52.310,52.31,52310,00:00:52:07,00:00:58.070,58.07,58070,00:00:58:01,00:00:05.760,5.76,5760,00:00:05:19,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:58.070,58.07,58070,00:00:58:01,00:01:55.420,115.42,115420,00:01:55:10,00:00:57.350,57.35,57350,00:00:57:08,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:01:55.420,115.42,115420,00:01:55:10,00:01:57.530,117.53,117530,00:01:57:13,00:00:02.110,2.11,2110,00:00:02:02,"1","0","Participant curses in Russian",,,,,,,,,,,"0","0","0",,"Mild"
00:01:57.530,117.53,117530,00:01:57:13,00:02:02.220,122.22,122220,00:02:02:05,00:00:04.690,4.69,4690,00:00:04:17,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:02:02.220,122.22,122220,00:02:02:05,00:02:15.650,135.65,135650,00:02:15:16,00:00:13.430,13.43,13430,00:00:13:10,"0","0",,,,,,,,,,,,"0","0","0",,
00:02:15.650,135.65,135650,00:02:15:16,00:02:17.550,137.55,137550,00:02:17:13,00:00:01.900,1.9,1900,00:00:01:22,"0","1",,,,,,,,,,,,"0","1","0",,
00:02:17.550,137.55,137550,00:02:17:13,00:02:24.330,144.33,144330,00:02:24:08,00:00:06.780,6.78,6780,00:00:06:19,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:02:24.330,144.33,144330,00:02:24:08,00:02:25.470,145.47,145470,00:02:25:11,00:00:01.140,1.14,1140,00:00:01:03,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:02:25.470,145.47,145470,00:02:25:11,00:02:34.580,154.58,154580,00:02:34:14,00:00:09.110,9.11,9110,00:00:09:02,"0","0",,,,,,,,,,,,"0","0","0",,
00:02:34.580,154.58,154580,00:02:34:14,00:02:36.200,156.2,156200,00:02:36:05,00:00:01.620,1.62,1620,00:00:01:15,"0","1",,,,,,,,,,,,"1","0","0","The backchannelling response was a little bit interruptive",
00:02:36.200,156.2,156200,00:02:36:05,00:02:37.140,157.14,157140,00:02:37:03,00:00:00.940,0.94,940,00:00:00:23,"0","0",,,,,,,,,,,,"0","0","0",,
00:02:37.140,157.14,157140,00:02:37:03,00:02:44.900,164.9,164900,00:02:44:22,00:00:07.760,7.76,7760,00:00:07:19,"0","1",,,,,,,,,,,,"0","1","0",,
00:02:44.900,164.9,164900,00:02:44:22,00:02:57.920,177.92,177920,00:02:57:23,00:00:13.020,13.02,13020,00:00:13:00,"0","0",,,,,,,,,,,,"0","0","0",,
00:02:57.920,177.92,177920,00:02:57:23,00:03:03.920,183.92,183920,00:03:03:23,00:00:06.000,6.0,6000,00:00:06:00,"0","1",,,,,,,,,,,,"0","1","0",,
00:03:03.920,183.92,183920,00:03:03:23,00:03:17.940,197.94,197940,00:03:17:23,00:00:14.020,14.02,14020,00:00:14:00,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:17.940,197.94,197940,00:03:17:23,00:03:22.990,202.99,202990,00:03:22:24,00:00:05.050,5.05,5050,00:00:05:01,"0","1",,,,,,,,,,,,"0","1","0",,
00:03:22.990,202.99,202990,00:03:22:24,00:03:28.060,208.06,208060,00:03:28:01,00:00:05.070,5.07,5070,00:00:05:01,"0","1",,,,,,,,,,,,"0","0","1",,
00:03:28.060,208.06,208060,00:03:28:01,00:03:28.730,208.73,208730,00:03:28:18,00:00:00.670,0.67,670,00:00:00:16,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:28.730,208.73,208730,00:03:28:18,00:03:32.820,212.82,212820,00:03:32:20,00:00:04.090,4.09,4090,00:00:04:02,"1","0",,,,,,,,,,,,"0","0","0",,"Severe"
00:03:32.820,212.82,212820,00:03:32:20,00:03:38.500,218.5,218500,00:03:38:12,00:00:05.680,5.68,5680,00:00:05:17,"1","1",,,,,,,,,,,,"0","1","0",,"Severe"
00:03:38.500,218.5,218500,00:03:38:12,00:03:41.580,221.58,221580,00:03:41:14,00:00:03.080,3.08,3080,00:00:03:02,"1","1",,,,,,,,,,,,"0","0","1",,"Severe"
00:03:41.580,221.58,221580,00:03:41:14,00:03:45.200,225.2,225200,00:03:45:05,00:00:03.620,3.62,3620,00:00:03:15,"1","0",,,,,,,,,,,,"0","0","0",,"Severe"
00:03:45.200,225.2,225200,00:03:45:05,00:03:51.080,231.08,231080,00:03:51:02,00:00:05.880,5.88,5880,00:00:05:22,"1","1",,,,,,,,,,,,"0","1","0",,"Severe"
00:03:51.080,231.08,231080,00:03:51:02,00:04:34.310,274.31,274310,00:04:34:07,00:00:43.230,43.23,43230,00:00:43:05,"1","0",,,,,,,,,,,,"0","0","0",,"Severe"
00:04:34.310,274.31,274310,00:04:34:07,00:05:01.000,301.0,301000,00:05:01:00,00:00:26.690,26.69,26690,00:00:26:17,"0","0",,,,,,,,,,,,"0","0","0",,
