"Begin Time - hh:mm:ss.ms","Begin Time - ss.msec","Begin Time - msec","Begin Time - PAL","End Time - hh:mm:ss.ms","End Time - ss.msec","End Time - msec","End Time - PAL","Duration - hh:mm:ss.ms","Duration - ss.msec","Duration - msec","Duration - PAL","UserAwkwardness","RobotMistake","UtteranceContent","Gaze","Smile","FacialExpression","Pauses","Laughter","Nod(Yes)","HeadShake(No)","HeadMovement","HandGesture","BodyGesture","RobotInterruption","RobotNonResponding","RobotInappropriateResponse","Other","Severeness"
00:00:00.000,0.0,0,00:00:00:00,00:00:47.590,47.59,47590,00:00:47:14,00:00:47.590,47.59,47590,00:00:47:14,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:47.590,47.59,47590,00:00:47:14,00:00:54.240,54.24,54240,00:00:54:06,00:00:06.650,6.65,6650,00:00:06:16,"0","1",,,,,,,,,,,,"0","1","0","There is a period of silence after the backchannelling response",
00:00:54.240,54.24,54240,00:00:54:06,00:02:49.960,169.96,169960,00:02:49:24,00:01:55.720,115.72,115720,00:01:55:18,"0","0",,,,,,,,,,,,"0","0","0",,
00:02:49.960,169.96,169960,00:02:49:24,00:02:50.980,170.98,170980,00:02:50:24,00:00:01.020,1.02,1020,00:00:01:00,"0","1",,,,,,,,,,,,"1","0","1","The robot moved on to the further step of the exercise, but the participant was still thinking to answer the previous one",
00:02:50.980,170.98,170980,00:02:50:24,00:02:54.130,174.13,174130,00:02:54:03,00:00:03.150,3.15,3150,00:00:03:03,"1","1",,,,,,,,,,,,"1","0","1","The robot moved on to the further step of the exercise, but the participant was still thinking to answer the previous one","Mild"
00:02:54.130,174.13,174130,00:02:54:03,00:03:34.790,214.79,214790,00:03:34:19,00:00:40.660,40.66,40660,00:00:40:16,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:03:34.790,214.79,214790,00:03:34:19,00:03:35.740,215.74,215740,00:03:35:18,00:00:00.950,0.95,950,00:00:00:23,"1","1",,,,,,,,,,,,"1","0","0","The ""Aha"" response was interruptive","Mild"
00:03:35.740,215.74,215740,00:03:35:18,00:03:41.050,221.05,221050,00:03:41:01,00:00:05.310,5.31,5310,00:00:05:07,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:03:41.050,221.05,221050,00:03:41:01,00:03:44.830,224.83,224830,00:03:44:20,00:00:03.780,3.78,3780,00:00:03:19,"1","1",,,,,,,,,,,,"1","0","1","The robot continued the exercise, but the participant was still thinking about the answer and has not answered yet","Mild"
00:03:44.830,224.83,224830,00:03:44:20,00:03:46.810,226.81,226810,00:03:46:20,00:00:01.980,1.98,1980,00:00:01:24,"0","1",,,,,,,,,,,,"1","0","1","The robot continued the exercise, but the participant was still thinking about the answer and has not answered yet",
00:03:46.810,226.81,226810,00:03:46:20,00:04:16.680,256.68,256680,00:04:16:17,00:00:29.870,29.87,29870,00:00:29:21,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:16.680,256.68,256680,00:04:16:17,00:04:26.080,266.08,266080,00:04:26:02,00:00:09.400,9.4,9400,00:00:09:10,"0","1",,,,,,,,,,,,"0","1","0",,
00:04:26.080,266.08,266080,00:04:26:02,00:04:36.570,276.57,276570,00:04:36:14,00:00:10.490,10.49,10490,00:00:10:12,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:36.570,276.57,276570,00:04:36:14,00:04:37.500,277.5,277500,00:04:37:12,00:00:00.930,0.93,930,00:00:00:23,"0","1",,,,,,,,,,,,"1","0","0",,
00:04:37.500,277.5,277500,00:04:37:12,00:05:08.900,308.9,308900,00:05:08:22,00:00:31.400,31.4,31400,00:00:31:10,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:08.900,308.9,308900,00:05:08:22,00:05:14.530,314.53,314530,00:05:14:13,00:00:05.630,5.63,5630,00:00:05:15,"0","1",,,,,,,,,,,,"0","1","0",,
00:05:14.530,314.53,314530,00:05:14:13,00:07:09.000,429.0,429000,00:07:09:00,00:01:54.470,114.47,114470,00:01:54:11,"0","0",,,,,,,,,,,,"0","0","0",,
