"Begin Time - hh:mm:ss.ms","Begin Time - ss.msec","Begin Time - msec","Begin Time - PAL","End Time - hh:mm:ss.ms","End Time - ss.msec","End Time - msec","End Time - PAL","Duration - hh:mm:ss.ms","Duration - ss.msec","Duration - msec","Duration - PAL","UserAwkwardness","RobotMistake","UtteranceContent","Gaze","Smile","FacialExpression","Pauses","Laughter","Nod(Yes)","HeadShake(No)","HeadMovement","HandGesture","BodyGesture","RobotInterruption","RobotNonResponding","RobotInappropriateResponse","Other","Severeness"
00:00:00.000,0.0,0,00:00:00:00,00:00:52.910,52.91,52910,00:00:52:22,00:00:52.910,52.91,52910,00:00:52:22,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:52.910,52.91,52910,00:00:52:22,00:01:00.470,60.47,60470,00:01:00:11,00:00:07.560,7.56,7560,00:00:07:14,"0","1",,,,,,,,,,,,"0","1","0",,
00:01:00.470,60.47,60470,00:01:00:11,00:01:39.630,99.63,99630,00:01:39:15,00:00:39.160,39.16,39160,00:00:39:04,"0","0",,,,,,,,,,,,"0","0","0",,
00:01:39.630,99.63,99630,00:01:39:15,00:01:45.380,105.38,105380,00:01:45:09,00:00:05.750,5.75,5750,00:00:05:18,"0","1",,,,,,,,,,,,"0","0","0","Robot speech freezes",
00:01:45.380,105.38,105380,00:01:45:09,00:03:00.530,180.53,180530,00:03:00:13,00:01:15.150,75.15,75150,00:01:15:03,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:00.530,180.53,180530,00:03:00:13,00:03:07.000,187.0,187000,00:03:07:00,00:00:06.470,6.47,6470,00:00:06:11,"0","1",,,,,,,,,,,,"0","1","0",,
00:03:07.000,187.0,187000,00:03:07:00,00:03:20.510,200.51,200510,00:03:20:12,00:00:13.510,13.51,13510,00:00:13:12,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:20.510,200.51,200510,00:03:20:12,00:03:20.780,200.78,200780,00:03:20:19,00:00:00.270,0.27,270,00:00:00:06,"0","1",,,,,,,,,,,,"1","0","0","The robot asks the next question while the participant is answering the previous one",
00:03:20.780,200.78,200780,00:03:20:19,00:03:22.380,202.38,202380,00:03:22:09,00:00:01.600,1.6,1600,00:00:01:15,"1","1",,,,,,,,,,,,"1","0","0","The robot asks the next question while the participant is answering the previous one","Mild"
00:03:22.380,202.38,202380,00:03:22:09,00:03:26.300,206.3,206300,00:03:26:07,00:00:03.920,3.92,3920,00:00:03:23,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
