"Begin Time - hh:mm:ss.ms","Begin Time - ss.msec","Begin Time - msec","Begin Time - PAL","End Time - hh:mm:ss.ms","End Time - ss.msec","End Time - msec","End Time - PAL","Duration - hh:mm:ss.ms","Duration - ss.msec","Duration - msec","Duration - PAL","UserAwkwardness","RobotMistake","UtteranceContent","Gaze","Smile","FacialExpression","Pauses","Laughter","Nod(Yes)","HeadShake(No)","HeadMovement","HandGesture","BodyGesture","RobotInterruption","RobotNonResponding","RobotInappropriateResponse","Other","Severeness"
00:00:00.000,0.0,0,00:00:00:00,00:00:01.780,1.78,1780,00:00:01:19,00:00:01.780,1.78,1780,00:00:01:19,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:01.780,1.78,1780,00:00:01:19,00:00:03.910,3.91,3910,00:00:03:22,00:00:02.130,2.13,2130,00:00:02:03,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:00:03.910,3.91,3910,00:00:03:22,00:00:16.200,16.2,16200,00:00:16:05,00:00:12.290,12.29,12290,00:00:12:07,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:16.200,16.2,16200,00:00:16:05,00:00:18.960,18.96,18960,00:00:18:24,00:00:02.760,2.76,2760,00:00:02:19,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:00:18.960,18.96,18960,00:00:18:24,00:01:10.750,70.75,70750,00:01:10:18,00:00:51.790,51.79,51790,00:00:51:19,"0","0",,,,,,,,,,,,"0","0","0",,
00:01:10.750,70.75,70750,00:01:10:18,00:01:16.500,76.5,76500,00:01:16:12,00:00:05.750,5.75,5750,00:00:05:18,"0","1",,,,,,,,,,,,"0","1","0",,
00:01:16.500,76.5,76500,00:01:16:12,00:01:18.660,78.66,78660,00:01:18:16,00:00:02.160,2.16,2160,00:00:02:04,"0","0",,,,,,,,,,,,"0","0","0",,
00:01:18.660,78.66,78660,00:01:18:16,00:01:23.970,83.97,83970,00:01:23:24,00:00:05.310,5.31,5310,00:00:05:07,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:01:23.970,83.97,83970,00:01:23:24,00:01:54.940,114.94,114940,00:01:54:23,00:00:30.970,30.97,30970,00:00:30:24,"0","0",,,,,,,,,,,,"0","0","0",,
00:01:54.940,114.94,114940,00:01:54:23,00:02:00.990,120.99,120990,00:02:00:24,00:00:06.050,6.05,6050,00:00:06:01,"0","1",,,,,,,,,,,,"0","0","0","The robot speech freezes",
00:02:00.990,120.99,120990,00:02:00:24,00:02:01.110,121.11,121110,00:02:01:02,00:00:00.120,0.12,120,00:00:00:03,"1","1",,,,,,,,,,,,"0","0","0","The robot speech freezes","Mild"
00:02:01.110,121.11,121110,00:02:01:02,00:02:04.040,124.04,124040,00:02:04:01,00:00:02.930,2.93,2930,00:00:02:23,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:02:04.040,124.04,124040,00:02:04:01,00:03:08.860,188.86,188860,00:03:08:21,00:01:04.820,64.82,64820,00:01:04:20,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:08.860,188.86,188860,00:03:08:21,00:03:12.520,192.52,192520,00:03:12:13,00:00:03.660,3.66,3660,00:00:03:16,"0","1",,,,,,,,,,,,"0","1","0",,
00:03:12.520,192.52,192520,00:03:12:13,00:03:34.590,214.59,214590,00:03:34:14,00:00:22.070,22.07,22070,00:00:22:01,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:34.590,214.59,214590,00:03:34:14,00:03:41.130,221.13,221130,00:03:41:03,00:00:06.540,6.54,6540,00:00:06:13,"0","1",,,,,,,,,,,,"0","1","0",,
00:03:41.130,221.13,221130,00:03:41:03,00:03:47.510,227.51,227510,00:03:47:12,00:00:06.380,6.38,6380,00:00:06:09,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:47.510,227.51,227510,00:03:47:12,00:03:48.890,228.89,228890,00:03:48:22,00:00:01.380,1.38,1380,00:00:01:09,"0","1",,,,,,,,,,,,"0","0","0","The robot makes a movement",
00:03:48.890,228.89,228890,00:03:48:22,00:03:49.020,229.02,229020,00:03:49:00,00:00:00.130,0.13,130,00:00:00:03,"1","1","""What was that?"" (Laughs)",,,,,,,,,,,"0","0","0","The robot makes a movement","Severe"
00:03:49.020,229.02,229020,00:03:49:00,00:03:53.820,233.82,233820,00:03:53:20,00:00:04.800,4.8,4800,00:00:04:20,"1","0","""What was that?"" (Laughs)",,,,,,,,,,,"0","0","0",,"Severe"
00:03:53.820,233.82,233820,00:03:53:20,00:03:54.240,234.24,234240,00:03:54:06,00:00:00.420,0.42,420,00:00:00:10,"1","1","""What was that?"" (Laughs)",,,,,,,,,,,"0","0","0","The backchanneling response occured when the participant was not answering","Severe"
00:03:54.240,234.24,234240,00:03:54:06,00:04:01.670,241.67,241670,00:04:01:16,00:00:07.430,7.43,7430,00:00:07:10,"1","0","""What was that?"" (Laughs)",,,,,,,,,,,"0","0","0",,"Severe"
00:04:01.670,241.67,241670,00:04:01:16,00:04:12.740,252.74,252740,00:04:12:18,00:00:11.070,11.07,11070,00:00:11:01,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:12.740,252.74,252740,00:04:12:18,00:04:14.570,254.57,254570,00:04:14:14,00:00:01.830,1.83,1830,00:00:01:20,"0","1",,,,,,,,,,,,"1","0","0",,
00:04:14.570,254.57,254570,00:04:14:14,00:04:15.910,255.91,255910,00:04:15:22,00:00:01.340,1.34,1340,00:00:01:08,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:15.910,255.91,255910,00:04:15:22,00:04:24.230,264.23,264230,00:04:24:05,00:00:08.320,8.32,8320,00:00:08:08,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:04:24.230,264.23,264230,00:04:24:05,00:05:04.440,304.44,304440,00:05:04:11,00:00:40.210,40.21,40210,00:00:40:05,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:04.440,304.44,304440,00:05:04:11,00:05:09.950,309.95,309950,00:05:09:23,00:00:05.510,5.51,5510,00:00:05:12,"0","1",,,,,,,,,,,,"0","1","0",,
00:05:09.950,309.95,309950,00:05:09:23,00:05:44.770,344.77,344770,00:05:44:19,00:00:34.820,34.82,34820,00:00:34:20,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:44.770,344.77,344770,00:05:44:19,00:05:48.670,348.67,348670,00:05:48:16,00:00:03.900,3.9,3900,00:00:03:22,"0","1",,,,,,,,,,,,"1","0","0",,
00:05:48.670,348.67,348670,00:05:48:16,00:06:36.310,396.31,396310,00:06:36:07,00:00:47.640,47.64,47640,00:00:47:16,"0","0",,,,,,,,,,,,"0","0","0",,
00:06:36.310,396.31,396310,00:06:36:07,00:06:38.420,398.42,398420,00:06:38:10,00:00:02.110,2.11,2110,00:00:02:02,"0","1",,,,,,,,,,,,"0","0","0","Robot speech mistake",
00:06:38.420,398.42,398420,00:06:38:10,00:06:38.900,398.9,398900,00:06:38:22,00:00:00.480,0.48,480,00:00:00:12,"0","0",,,,,,,,,,,,"0","0","0",,
