"Begin Time - hh:mm:ss.ms","Begin Time - ss.msec","Begin Time - msec","Begin Time - PAL","End Time - hh:mm:ss.ms","End Time - ss.msec","End Time - msec","End Time - PAL","Duration - hh:mm:ss.ms","Duration - ss.msec","Duration - msec","Duration - PAL","UserAwkwardness","RobotMistake","UtteranceContent","Gaze","Smile","FacialExpression","Pauses","Laughter","Nod(Yes)","HeadShake(No)","HeadMovement","HandGesture","BodyGesture","RobotInterruption","RobotNonResponding","RobotInappropriateResponse","Other","Severeness"
00:00:00.000,0.0,0,00:00:00:00,00:02:17.800,137.8,137800,00:02:17:20,00:02:17.800,137.8,137800,00:02:17:20,"0","0",,,,,,,,,,,,"0","0","0",,
00:02:17.800,137.8,137800,00:02:17:20,00:02:22.540,142.54,142540,00:02:22:13,00:00:04.740,4.74,4740,00:00:04:18,"0","1",,,,,,,,,,,,"0","0","0","Robot speech freezes",
00:02:22.540,142.54,142540,00:02:22:13,00:04:51.610,291.61,291610,00:04:51:15,00:02:29.070,149.07,149070,00:02:29:01,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:51.610,291.61,291610,00:04:51:15,00:04:52.930,292.93,292930,00:04:52:23,00:00:01.320,1.32,1320,00:00:01:08,"0","1",,,,,,,,,,,,"1","0","0",,
00:04:52.930,292.93,292930,00:04:52:23,00:04:55.150,295.15,295150,00:04:55:03,00:00:02.220,2.22,2220,00:00:02:05,"1","1",,,,,,,,,,,,"1","0","0",,"Mild"
00:04:55.150,295.15,295150,00:04:55:03,00:04:56.010,296.01,296010,00:04:56:00,00:00:00.860,0.86,860,00:00:00:21,"0","1",,,,,,,,,,,,"1","0","0",,
00:04:56.010,296.01,296010,00:04:56:00,00:05:31.440,331.44,331440,00:05:31:11,00:00:35.430,35.43,35430,00:00:35:10,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:31.440,331.44,331440,00:05:31:11,00:05:32.100,332.1,332100,00:05:32:02,00:00:00.660,0.66,660,00:00:00:16,"0","1",,,,,,,,,,,,"1","0","0",,
00:05:32.100,332.1,332100,00:05:32:02,00:05:32.280,332.28,332280,00:05:32:07,00:00:00.180,0.18,180,00:00:00:04,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:32.280,332.28,332280,00:05:32:07,00:05:36.340,336.34,336340,00:05:36:08,00:00:04.060,4.06,4060,00:00:04:01,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:05:36.340,336.34,336340,00:05:36:08,00:06:13.690,373.69,373690,00:06:13:17,00:00:37.350,37.35,37350,00:00:37:08,"0","0",,,,,,,,,,,,"0","0","0",,
00:06:13.690,373.69,373690,00:06:13:17,00:06:20.680,380.68,380680,00:06:20:17,00:00:06.990,6.99,6990,00:00:06:24,"0","1",,,,,,,,,,,,"0","1","0",,
00:06:20.680,380.68,380680,00:06:20:17,00:06:32.910,392.91,392910,00:06:32:22,00:00:12.230,12.23,12230,00:00:12:05,"0","0",,,,,,,,,,,,"0","0","0",,
00:06:32.910,392.91,392910,00:06:32:22,00:06:33.810,393.81,393810,00:06:33:20,00:00:00.900,0.9,900,00:00:00:22,"0","1",,,,,,,,,,,,"1","0","0",,
00:06:33.810,393.81,393810,00:06:33:20,00:06:35.030,395.03,395030,00:06:35:00,00:00:01.220,1.22,1220,00:00:01:05,"1","1",,,,,,,,,,,,"1","0","0",,"Mild"
00:06:35.030,395.03,395030,00:06:35:00,00:06:36.650,396.65,396650,00:06:36:16,00:00:01.620,1.62,1620,00:00:01:15,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:06:36.650,396.65,396650,00:06:36:16,00:07:11.040,431.04,431040,00:07:11:01,00:00:34.390,34.39,34390,00:00:34:09,"0","0",,,,,,,,,,,,"0","0","0",,
00:07:11.040,431.04,431040,00:07:11:01,00:07:11.810,431.81,431810,00:07:11:20,00:00:00.770,0.77,770,00:00:00:19,"0","1",,,,,,,,,,,,"1","0","0",,
00:07:11.810,431.81,431810,00:07:11:20,00:07:28.400,448.4,448400,00:07:28:10,00:00:16.590,16.59,16590,00:00:16:14,"0","0",,,,,,,,,,,,"0","0","0",,
00:07:28.400,448.4,448400,00:07:28:10,00:07:29.050,449.05,449050,00:07:29:01,00:00:00.650,0.65,650,00:00:00:16,"0","1",,,,,,,,,,,,"1","0","0",,
00:07:29.050,449.05,449050,00:07:29:01,00:07:31.990,451.99,451990,00:07:31:24,00:00:02.940,2.94,2940,00:00:02:23,"1","1",,,,,,,,,,,,"1","0","0",,"Mild"
00:07:31.990,451.99,451990,00:07:31:24,00:07:40.110,460.11,460110,00:07:40:02,00:00:08.120,8.12,8120,00:00:08:03,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:07:40.110,460.11,460110,00:07:40:02,00:09:31.000,571.0,571000,00:09:31:00,00:01:50.890,110.89,110890,00:01:50:22,"0","0",,,,,,,,,,,,"0","0","0",,
