"Begin Time - hh:mm:ss.ms","Begin Time - ss.msec","Begin Time - msec","Begin Time - PAL","End Time - hh:mm:ss.ms","End Time - ss.msec","End Time - msec","End Time - PAL","Duration - hh:mm:ss.ms","Duration - ss.msec","Duration - msec","Duration - PAL","UserAwkwardness","RobotMistake","UtteranceContent","Gaze","Smile","FacialExpression","Pauses","Laughter","Nod(Yes)","HeadShake(No)","HeadMovement","HandGesture","BodyGesture","RobotInterruption","RobotNonResponding","RobotInappropriateResponse","Other","Severeness"
00:00:00.000,0.0,0,00:00:00:00,00:00:47.290,47.29,47290,00:00:47:07,00:00:47.290,47.29,47290,00:00:47:07,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:47.290,47.29,47290,00:00:47:07,00:00:53.660,53.66,53660,00:00:53:16,00:00:06.370,6.37,6370,00:00:06:09,"0","1",,,,,,,,,,,,"0","1","0",,
00:00:53.660,53.66,53660,00:00:53:16,00:02:44.510,164.51,164510,00:02:44:12,00:01:50.850,110.85,110850,00:01:50:21,"0","0",,,,,,,,,,,,"0","0","0",,
00:02:44.510,164.51,164510,00:02:44:12,00:02:50.210,170.21,170210,00:02:50:05,00:00:05.700,5.7,5700,00:00:05:17,"0","1",,,,,,,,,,,,"0","1","0",,
00:02:50.210,170.21,170210,00:02:50:05,00:03:02.360,182.36,182360,00:03:02:09,00:00:12.150,12.15,12150,00:00:12:03,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:02.360,182.36,182360,00:03:02:09,00:03:07.730,187.73,187730,00:03:07:18,00:00:05.370,5.37,5370,00:00:05:09,"0","1",,,,,,,,,,,,"0","1","0",,
00:03:07.730,187.73,187730,00:03:07:18,00:03:22.210,202.21,202210,00:03:22:05,00:00:14.480,14.48,14480,00:00:14:12,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:22.210,202.21,202210,00:03:22:05,00:03:27.330,207.33,207330,00:03:27:08,00:00:05.120,5.12,5120,00:00:05:03,"0","1",,,,,,,,,,,,"0","1","0",,
00:03:27.330,207.33,207330,00:03:27:08,00:03:58.040,238.04,238040,00:03:58:01,00:00:30.710,30.71,30710,00:00:30:17,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:58.040,238.04,238040,00:03:58:01,00:04:03.360,243.36,243360,00:04:03:09,00:00:05.320,5.32,5320,00:00:05:08,"0","1",,,,,,,,,,,,"0","1","0",,
00:04:03.360,243.36,243360,00:04:03:09,00:04:23.940,263.94,263940,00:04:23:23,00:00:20.580,20.58,20580,00:00:20:14,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:23.940,263.94,263940,00:04:23:23,00:04:29.440,269.44,269440,00:04:29:11,00:00:05.500,5.5,5500,00:00:05:12,"0","1",,,,,,,,,,,,"0","1","0",,
00:04:29.440,269.44,269440,00:04:29:11,00:04:40.010,280.01,280010,00:04:40:00,00:00:10.570,10.57,10570,00:00:10:14,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:40.010,280.01,280010,00:04:40:00,00:04:45.030,285.03,285030,00:04:45:00,00:00:05.020,5.02,5020,00:00:05:00,"0","1",,,,,,,,,,,,"0","1","0","There is a period of silence after the backchannelling response, both the participant and robot do not speak",
00:04:45.030,285.03,285030,00:04:45:00,00:05:10.590,310.59,310590,00:05:10:14,00:00:25.560,25.56,25560,00:00:25:14,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:10.590,310.59,310590,00:05:10:14,00:05:16.660,316.66,316660,00:05:16:16,00:00:06.070,6.07,6070,00:00:06:01,"0","1",,,,,,,,,,,,"0","1","0",,
00:05:16.660,316.66,316660,00:05:16:16,00:05:58.000,358.0,358000,00:05:58:00,00:00:41.340,41.34,41340,00:00:41:08,"0","0",,,,,,,,,,,,"0","0","0",,
