"Begin Time - hh:mm:ss.ms","Begin Time - ss.msec","Begin Time - msec","Begin Time - PAL","End Time - hh:mm:ss.ms","End Time - ss.msec","End Time - msec","End Time - PAL","Duration - hh:mm:ss.ms","Duration - ss.msec","Duration - msec","Duration - PAL","UserAwkwardness","RobotMistake","UtteranceContent","Gaze","Smile","FacialExpression","Pauses","Laughter","Nod(Yes)","HeadShake(No)","HeadMovement","HandGesture","BodyGesture","RobotInterruption","RobotNonResponding","RobotInappropriateResponse","Other","Severeness"
00:00:00.000,0.0,0,00:00:00:00,00:00:05.960,5.96,5960,00:00:05:24,00:00:05.960,5.96,5960,00:00:05:24,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:05.960,5.96,5960,00:00:05:24,00:00:15.030,15.03,15030,00:00:15:00,00:00:09.070,9.07,9070,00:00:09:01,"0","1",,,,,,,,,,,,"0","1","0",,
00:00:15.030,15.03,15030,00:00:15:00,00:00:53.490,53.49,53490,00:00:53:12,00:00:38.460,38.46,38460,00:00:38:11,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:00:53.490,53.49,53490,00:00:53:12,00:00:57.300,57.3,57300,00:00:57:07,00:00:03.810,3.81,3810,00:00:03:20,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:00:57.300,57.3,57300,00:00:57:07,00:02:01.470,121.47,121470,00:02:01:11,00:01:04.170,64.17,64170,00:01:04:04,"0","0",,,,,,,,,,,,"0","0","0",,
00:02:01.470,121.47,121470,00:02:01:11,00:02:05.700,125.7,125700,00:02:05:17,00:00:04.230,4.23,4230,00:00:04:05,"0","1",,,,,,,,,,,,"0","0","0","Robot speech freezes",
00:02:05.700,125.7,125700,00:02:05:17,00:02:05.790,125.79,125790,00:02:05:19,00:00:00.090,0.09,90,00:00:00:02,"0","0",,,,,,,,,,,,"0","0","0",,
00:02:05.790,125.79,125790,00:02:05:19,00:02:11.050,131.05,131050,00:02:11:01,00:00:05.260,5.26,5260,00:00:05:06,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:02:11.050,131.05,131050,00:02:11:01,00:02:47.520,167.52,167520,00:02:47:13,00:00:36.470,36.47,36470,00:00:36:11,"0","0",,,,,,,,,,,,"0","0","0",,
00:02:47.520,167.52,167520,00:02:47:13,00:02:53.640,173.64,173640,00:02:53:16,00:00:06.120,6.12,6120,00:00:06:03,"0","1",,,,,,,,,,,,"0","1","0",,
00:02:53.640,173.64,173640,00:02:53:16,00:03:08.870,188.87,188870,00:03:08:21,00:00:15.230,15.23,15230,00:00:15:05,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:08.870,188.87,188870,00:03:08:21,00:03:09.530,189.53,189530,00:03:09:13,00:00:00.660,0.66,660,00:00:00:16,"0","1",,,,,,,,,,,,"1","0","0","The backchannelling response was a little bit interruptive",
00:03:09.530,189.53,189530,00:03:09:13,00:03:09.710,189.71,189710,00:03:09:17,00:00:00.180,0.18,180,00:00:00:04,"1","1",,,,,,,,,,,,"1","0","0","The backchannelling response was a little bit interruptive","Mild"
00:03:09.710,189.71,189710,00:03:09:17,00:03:12.990,192.99,192990,00:03:12:24,00:00:03.280,3.28,3280,00:00:03:07,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:03:12.990,192.99,192990,00:03:12:24,00:03:15.610,195.61,195610,00:03:15:15,00:00:02.620,2.62,2620,00:00:02:15,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:03:15.610,195.61,195610,00:03:15:15,00:03:17.410,197.41,197410,00:03:17:10,00:00:01.800,1.8,1800,00:00:01:20,"0","1",,,,,,,,,,,,"0","1","0",,
00:03:17.410,197.41,197410,00:03:17:10,00:03:33.450,213.45,213450,00:03:33:11,00:00:16.040,16.04,16040,00:00:16:01,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:33.450,213.45,213450,00:03:33:11,00:03:39.160,219.16,219160,00:03:39:04,00:00:05.710,5.71,5710,00:00:05:17,"0","1",,,,,,,,,,,,"0","0","0","Robot speech freezes",
00:03:39.160,219.16,219160,00:03:39:04,00:04:25.900,265.9,265900,00:04:25:22,00:00:46.740,46.74,46740,00:00:46:18,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:25.900,265.9,265900,00:04:25:22,00:04:32.760,272.76,272760,00:04:32:19,00:00:06.860,6.86,6860,00:00:06:21,"0","1",,,,,,,,,,,,"0","1","0",,
00:04:32.760,272.76,272760,00:04:32:19,00:06:25.610,385.61,385610,00:06:25:15,00:01:52.850,112.85,112850,00:01:52:21,"0","0",,,,,,,,,,,,"0","0","0",,
00:06:25.610,385.61,385610,00:06:25:15,00:06:32.340,392.34,392340,00:06:32:08,00:00:06.730,6.73,6730,00:00:06:18,"0","1",,,,,,,,,,,,"0","1","0",,
00:06:32.340,392.34,392340,00:06:32:08,00:07:14.000,434.0,434000,00:07:14:00,00:00:41.660,41.66,41660,00:00:41:16,"0","0",,,,,,,,,,,,"0","0","0",,
