"Begin Time - hh:mm:ss.ms","Begin Time - ss.msec","Begin Time - msec","Begin Time - PAL","End Time - hh:mm:ss.ms","End Time - ss.msec","End Time - msec","End Time - PAL","Duration - hh:mm:ss.ms","Duration - ss.msec","Duration - msec","Duration - PAL","UserAwkwardness","RobotMistake","UtteranceContent","Gaze","Smile","FacialExpression","Pauses","Laughter","Nod(Yes)","HeadShake(No)","HeadMovement","HandGesture","BodyGesture","RobotInterruption","RobotNonResponding","RobotInappropriateResponse","Other","Severeness"
00:00:00.000,0.0,0,00:00:00:00,00:00:05.830,5.83,5830,00:00:05:20,00:00:05.830,5.83,5830,00:00:05:20,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:05.830,5.83,5830,00:00:05:20,00:00:07.010,7.01,7010,00:00:07:00,00:00:01.180,1.18,1180,00:00:01:04,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:00:07.010,7.01,7010,00:00:07:00,00:00:11.930,11.93,11930,00:00:11:23,00:00:04.920,4.92,4920,00:00:04:23,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:00:11.930,11.93,11930,00:00:11:23,00:00:15.870,15.87,15870,00:00:15:21,00:00:03.940,3.94,3940,00:00:03:23,"0","1",,,,,,,,,,,,"0","1","0",,
00:00:15.870,15.87,15870,00:00:15:21,00:00:27.330,27.33,27330,00:00:27:08,00:00:11.460,11.46,11460,00:00:11:11,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:27.330,27.33,27330,00:00:27:08,00:00:33.810,33.81,33810,00:00:33:20,00:00:06.480,6.48,6480,00:00:06:12,"0","1",,,,,,,,,,,,"0","1","0",,
00:00:33.810,33.81,33810,00:00:33:20,00:01:18.190,78.19,78190,00:01:18:04,00:00:44.380,44.38,44380,00:00:44:09,"0","0",,,,,,,,,,,,"0","0","0",,
00:01:18.190,78.19,78190,00:01:18:04,00:01:24.330,84.33,84330,00:01:24:08,00:00:06.140,6.14,6140,00:00:06:03,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:01:24.330,84.33,84330,00:01:24:08,00:02:43.030,163.03,163030,00:02:43:00,00:01:18.700,78.7,78700,00:01:18:17,"0","0",,,,,,,,,,,,"0","0","0",,
00:02:43.030,163.03,163030,00:02:43:00,00:02:47.960,167.96,167960,00:02:47:24,00:00:04.930,4.93,4930,00:00:04:23,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:02:47.960,167.96,167960,00:02:47:24,00:03:00.960,180.96,180960,00:03:00:24,00:00:13.000,13.0,13000,00:00:13:00,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:00.960,180.96,180960,00:03:00:24,00:03:02.180,182.18,182180,00:03:02:04,00:00:01.220,1.22,1220,00:00:01:05,"0","1",,,,,,,,,,,,"1","0","0","The ""I see"" response was a little bit interruptive",
00:03:02.180,182.18,182180,00:03:02:04,00:03:06.450,186.45,186450,00:03:06:11,00:00:04.270,4.27,4270,00:00:04:06,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:06.450,186.45,186450,00:03:06:11,00:03:12.620,192.62,192620,00:03:12:15,00:00:06.170,6.17,6170,00:00:06:04,"0","1",,,,,,,,,,,,"0","1","0",,
00:03:12.620,192.62,192620,00:03:12:15,00:04:36.210,276.21,276210,00:04:36:05,00:01:23.590,83.59,83590,00:01:23:14,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:36.210,276.21,276210,00:04:36:05,00:04:37.170,277.17,277170,00:04:37:04,00:00:00.960,0.96,960,00:00:00:24,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:04:37.170,277.17,277170,00:04:37:04,00:04:37.870,277.87,277870,00:04:37:21,00:00:00.700,0.7,700,00:00:00:17,"1","1",,,,,,,,,,,,"1","0","0","The ""Aha"" response was interruptive and created a pause","Mild"
00:04:37.870,277.87,277870,00:04:37:21,00:04:37.950,277.95,277950,00:04:37:23,00:00:00.080,0.08,80,00:00:00:02,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:04:37.950,277.95,277950,00:04:37:23,00:05:06.440,306.44,306440,00:05:06:11,00:00:28.490,28.49,28490,00:00:28:12,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:06.440,306.44,306440,00:05:06:11,00:05:11.440,311.44,311440,00:05:11:11,00:00:05.000,5.0,5000,00:00:05:00,"0","1",,,,,,,,,,,,"0","1","0",,
00:05:11.440,311.44,311440,00:05:11:11,00:06:45.870,405.87,405870,00:06:45:21,00:01:34.430,94.43,94430,00:01:34:10,"0","0",,,,,,,,,,,,"0","0","0",,
00:06:45.870,405.87,405870,00:06:45:21,00:06:52.100,412.1,412100,00:06:52:02,00:00:06.230,6.23,6230,00:00:06:05,"0","1",,,,,,,,,,,,"0","1","0",,
00:06:52.100,412.1,412100,00:06:52:02,00:07:36.000,456.0,456000,00:07:36:00,00:00:43.900,43.9,43900,00:00:43:22,"0","0",,,,,,,,,,,,"0","0","0",,
