"Begin Time - hh:mm:ss.ms","Begin Time - ss.msec","Begin Time - msec","Begin Time - PAL","End Time - hh:mm:ss.ms","End Time - ss.msec","End Time - msec","End Time - PAL","Duration - hh:mm:ss.ms","Duration - ss.msec","Duration - msec","Duration - PAL","UserAwkwardness","RobotMistake","UtteranceContent","Gaze","Smile","FacialExpression","Pauses","Laughter","Nod(Yes)","HeadShake(No)","HeadMovement","HandGesture","BodyGesture","RobotInterruption","RobotNonResponding","RobotInappropriateResponse","Other","Severeness"
00:00:00.000,0.0,0,00:00:00:00,00:00:56.210,56.21,56210,00:00:56:05,00:00:56.210,56.21,56210,00:00:56:05,"0","0",,,,,,,,,,,,"0","0","0",,
00:00:56.210,56.21,56210,00:00:56:05,00:01:03.500,63.5,63500,00:01:03:12,00:00:07.290,7.29,7290,00:00:07:07,"0","1",,,,,,,,,,,,"0","1","0",,
00:01:03.500,63.5,63500,00:01:03:12,00:02:48.630,168.63,168630,00:02:48:15,00:01:45.130,105.13,105130,00:01:45:03,"0","0",,,,,,,,,,,,"0","0","0",,
00:02:48.630,168.63,168630,00:02:48:15,00:02:59.250,179.25,179250,00:02:59:06,00:00:10.620,10.62,10620,00:00:10:15,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:02:59.250,179.25,179250,00:02:59:06,00:03:17.170,197.17,197170,00:03:17:04,00:00:17.920,17.92,17920,00:00:17:23,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:17.170,197.17,197170,00:03:17:04,00:03:23.910,203.91,203910,00:03:23:22,00:00:06.740,6.74,6740,00:00:06:18,"0","1",,,,,,,,,,,,"0","1","0",,
00:03:23.910,203.91,203910,00:03:23:22,00:03:36.810,216.81,216810,00:03:36:20,00:00:12.900,12.9,12900,00:00:12:22,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:36.810,216.81,216810,00:03:36:20,00:03:37.590,217.59,217590,00:03:37:14,00:00:00.780,0.78,780,00:00:00:19,"0","1",,,,,,,,,,,,"1","0","0",,
00:03:37.590,217.59,217590,00:03:37:14,00:03:38.470,218.47,218470,00:03:38:11,00:00:00.880,0.88,880,00:00:00:22,"0","0",,,,,,,,,,,,"0","0","0",,
00:03:38.470,218.47,218470,00:03:38:11,00:03:46.720,226.72,226720,00:03:46:18,00:00:08.250,8.25,8250,00:00:08:06,"0","1",,,,,,,,,,,,"0","1","0",,
00:03:46.720,226.72,226720,00:03:46:18,00:04:02.230,242.23,242230,00:04:02:05,00:00:15.510,15.51,15510,00:00:15:12,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:02.230,242.23,242230,00:04:02:05,00:04:10.960,250.96,250960,00:04:10:24,00:00:08.730,8.73,8730,00:00:08:18,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:04:10.960,250.96,250960,00:04:10:24,00:04:12.720,252.72,252720,00:04:12:18,00:00:01.760,1.76,1760,00:00:01:19,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:12.720,252.72,252720,00:04:12:18,00:04:13.990,253.99,253990,00:04:13:24,00:00:01.270,1.27,1270,00:00:01:06,"0","1",,,,,,,,,,,,"1","0","0",,
00:04:13.990,253.99,253990,00:04:13:24,00:04:15.300,255.3,255300,00:04:15:07,00:00:01.310,1.31,1310,00:00:01:07,"1","1",,,,,,,,,,,,"1","0","0",,"Mild"
00:04:15.300,255.3,255300,00:04:15:07,00:04:16.960,256.96,256960,00:04:16:24,00:00:01.660,1.66,1660,00:00:01:16,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:04:16.960,256.96,256960,00:04:16:24,00:04:28.910,268.91,268910,00:04:28:22,00:00:11.950,11.95,11950,00:00:11:23,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:28.910,268.91,268910,00:04:28:22,00:04:33.940,273.94,273940,00:04:33:23,00:00:05.030,5.03,5030,00:00:05:00,"0","1",,,,,,,,,,,,"0","1","0",,
00:04:33.940,273.94,273940,00:04:33:23,00:04:47.470,287.47,287470,00:04:47:11,00:00:13.530,13.53,13530,00:00:13:13,"0","0",,,,,,,,,,,,"0","0","0",,
00:04:47.470,287.47,287470,00:04:47:11,00:04:55.380,295.38,295380,00:04:55:09,00:00:07.910,7.91,7910,00:00:07:22,"0","1",,,,,,,,,,,,"0","1","0",,
00:04:55.380,295.38,295380,00:04:55:09,00:05:15.120,315.12,315120,00:05:15:03,00:00:19.740,19.74,19740,00:00:19:18,"0","0",,,,,,,,,,,,"0","0","0",,
00:05:15.120,315.12,315120,00:05:15:03,00:05:30.030,330.03,330030,00:05:30:00,00:00:14.910,14.91,14910,00:00:14:22,"0","1",,,,,,,,,,,,"0","1","0",,
00:05:30.030,330.03,330030,00:05:30:00,00:05:47.500,347.5,347500,00:05:47:12,00:00:17.470,17.47,17470,00:00:17:11,"1","1",,,,,,,,,,,,"0","1","0",,"Mild"
00:05:47.500,347.5,347500,00:05:47:12,00:05:52.820,352.82,352820,00:05:52:20,00:00:05.320,5.32,5320,00:00:05:08,"1","0",,,,,,,,,,,,"0","0","0",,"Mild"
00:05:52.820,352.82,352820,00:05:52:20,00:06:07.000,367.0,367000,00:06:07:00,00:00:14.180,14.18,14180,00:00:14:04,"0","0",,,,,,,,,,,,"0","0","0",,
